,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,route_length,ego_vehicle,carla_version,scenario,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
238,51,RouteScenario_51,Completed,route_51_route0_02_09_05_33_21,0,0,0,0,0,0,0,0,0,60.92792055053716,vehicle.lincoln.mkz2017,10,8,100.0,100.0,1.0,120,0,28.90000043064356,166.7921073436737,none
239,54,RouteScenario_54,Completed,route_54_route0_02_09_05_39_15,0,0,0,0,0,0,0,0,0,61.00178018503786,vehicle.lincoln.mkz2017,10,8,100.0,100.0,1.0,120,0,28.450000423938036,179.8919653892517,none
240,38,RouteScenario_38,Completed,route_38_route0_02_09_07_56_22,0,0,0,0,0,0,0,0,0,55.19927747263407,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,46.750000696629286,364.5919442176819,none
241,48,RouteScenario_48,Completed,route_48_route0_02_09_08_22_17,0,0,0,0,0,0,0,0,0,55.27290728705631,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,20.40000030398369,150.63883686065674,none
242,29,RouteScenario_29,Completed,route_29_route0_02_09_07_36_01,0,0,0,0,0,0,0,0,0,55.94493792555948,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,19.700000293552876,104.86415314674377,none
243,50,RouteScenario_50,Completed,route_50_route0_02_09_08_27_21,0,0,0,0,0,0,0,0,0,55.2693469423156,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,21.000000312924385,256.4423134326935,none
244,47,RouteScenario_47,Completed,route_47_route0_02_09_08_16_59,0,0,0,0,0,0,0,0,0,55.61009969298386,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,21.40000031888485,141.23218202590942,none
245,62,RouteScenario_62,Completed,route_62_route0_02_09_09_06_27,0,0,0,0,0,0,0,0,0,56.026662986577875,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,21.800000324845314,170.27533507347107,none
246,36,RouteScenario_36,Completed,route_36_route0_02_09_07_52_02,0,0,0,0,0,0,0,0,0,55.24653262480497,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,18.85000028088689,111.74416875839233,none
247,35,RouteScenario_35,Completed,route_35_route0_02_09_07_45_28,0,0,0,0,0,0,0,0,0,55.1791221263788,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,32.80000048875809,232.57633996009827,none
248,70,RouteScenario_70,Completed,route_70_route0_02_09_09_17_47,0,0,0,0,0,0,0,0,0,54.914477604823574,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,33.95000050589442,315.0643050670624,none
249,5,RouteScenario_5,Completed,route_5_route0_02_09_08_52_18,0,0,0,0,0,0,0,0,0,55.43311785764707,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,23.100000344216824,208.76038241386414,none
250,25,RouteScenario_25,Completed,route_25_route0_02_09_07_30_13,0,0,0,0,0,0,0,0,0,55.25090884695793,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,20.050000298768282,180.25214505195618,none
251,19,RouteScenario_19,Completed,route_19_route0_02_09_07_13_16,0,0,0,0,0,0,0,0,0,55.04141645760018,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,24.45000036433339,168.97230648994446,none
252,55,RouteScenario_55,Completed,route_55_route0_02_09_08_34_38,0,0,0,0,0,0,0,0,0,55.34447144880457,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,38.300000570714474,405.82237100601196,none
253,46,RouteScenario_46,Completed,route_46_route0_02_09_08_11_35,0,0,0,0,0,0,0,0,0,55.9272196240984,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,19.200000286102295,133.50796914100647,none
254,13,RouteScenario_13,Completed,route_13_route0_02_09_07_02_21,0,0,0,0,0,0,0,0,0,56.094386897300026,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,19.30000028759241,129.87993240356445,none
255,8,RouteScenario_8,Completed,route_8_route0_02_09_09_29_04,0,0,0,0,0,0,0,0,0,54.75607184336737,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,23.550000350922346,171.18467330932617,none
256,60,RouteScenario_60,Completed,route_60_route0_02_09_08_58_53,0,0,0,0,0,0,0,0,0,55.71251834771494,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,19.30000028759241,157.25707864761353,none
257,31,RouteScenario_31,Completed,route_31_route0_02_09_07_40_07,0,0,0,0,0,0,0,0,0,55.507802941520346,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,21.250000316649675,159.13978958129883,none
258,14,RouteScenario_14,Completed,route_14_route0_02_09_07_06_57,0,0,0,0,0,0,0,0,0,55.2446401601069,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,19.150000285357237,188.6585249900818,none
259,3,RouteScenario_3,Completed,route_3_route0_02_09_08_05_19,0,0,0,0,0,0,0,0,0,55.416160433360744,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,20.500000305473804,160.72799038887024,none
260,21,RouteScenario_21,Completed,route_21_route0_02_09_07_23_30,0,0,0,0,0,0,0,0,0,55.295861513545525,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,21.050000313669443,192.55214881896973,none
261,66,RouteScenario_66,Completed,route_66_route0_02_09_09_12_39,0,0,0,0,0,0,0,0,0,55.41121556217197,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,18.750000279396772,173.25221157073975,none
262,9,RouteScenario_9,Completed,route_9_route0_02_09_09_34_39,0,0,0,0,0,0,0,0,0,55.59823106089415,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,49.25000073388219,367.80366373062134,none
263,59,RouteScenario_59,Completed,route_59_route0_02_09_08_47_45,0,0,0,0,0,0,0,0,0,56.290417613840575,vehicle.lincoln.mkz2017,10,9,100.0,100.0,1.0,120,0,20.40000030398369,116.0242121219635,none
264,1,RouteScenario_1,Completed,route_1_route0_02_12_16_13_18,0,0,0,0,0,0,0,0,0,83.59873826094632,vehicle.bmw.isetta,11,1,100.0,100.0,1.0,120,0,78.2000011652708,731.3603518009186,none
265,5,RouteScenario_5,Completed,route_5_route0_02_12_17_26_14,0,0,0,0,0,0,0,0,0,326.46289454712144,vehicle.bmw.isetta,11,1,100.0,100.0,1.0,120,0,59.400000885128975,477.65605545043945,none
266,2,RouteScenario_2,Completed,route_2_route0_02_12_16_34_51,0,0,0,0,0,0,0,0,0,310.51499937633105,vehicle.bmw.isetta,11,1,100.0,100.0,1.0,120,0,61.35000091418624,562.252831697464,none
267,4,RouteScenario_4,Completed,route_4_route0_02_12_17_04_33,0,0,0,0,0,0,0,0,0,334.39002329383925,vehicle.bmw.isetta,11,1,100.0,100.0,1.0,120,0,83.20000123977661,601.0639452934265,none
268,3,RouteScenario_3,Completed,route_3_route0_02_12_16_46_44,0,0,0,0,0,0,0,0,0,78.99352533935645,vehicle.bmw.isetta,11,1,100.0,100.0,1.0,120,0,46.90000069886446,432.8039767742157,none
269,0,RouteScenario_0,Completed,route_0_route0_02_12_15_56_29,0,0,0,0,0,0,0,0,0,316.4820829944565,vehicle.bmw.isetta,11,1,100.0,100.0,1.0,120,0,73.15000109001994,527.9922134876251,none
270,1,RouteScenario_1,Completed,route_1_route0_02_12_17_57_26,0,0,0,0,0,0,0,0,0,83.59873826094632,vehicle.bmw.isetta,11,3,100.0,100.0,1.0,120,0,41.50000061839819,367.10397505760193,none
271,5,RouteScenario_5,Completed,route_5_route0_02_12_19_18_28,0,0,0,0,0,0,0,0,0,326.46289454712144,vehicle.bmw.isetta,11,3,100.0,100.0,1.0,120,0,101.55000151321292,897.8443942070007,none
272,2,RouteScenario_2,Completed,route_2_route0_02_12_18_16_48,0,0,0,0,0,0,0,0,0,310.51499937633105,vehicle.bmw.isetta,11,3,100.0,100.0,1.0,120,0,59.05000087991357,427.7560245990753,none
273,4,RouteScenario_4,Completed,route_4_route0_02_12_18_54_44,0,0,0,0,0,0,0,0,0,334.39002329383925,vehicle.bmw.isetta,11,3,100.0,100.0,1.0,120,0,65.75000097975135,596.2439539432526,none
274,3,RouteScenario_3,Completed,route_3_route0_02_12_18_31_52,0,0,0,0,0,0,0,0,0,78.99352533935645,vehicle.bmw.isetta,11,3,100.0,100.0,1.0,120,0,18.200000271201134,183.37237071990967,none
275,0,RouteScenario_0,Completed,route_0_route0_02_12_17_42_35,0,0,0,0,0,0,0,0,0,316.4820829944565,vehicle.bmw.isetta,11,3,100.0,100.0,1.0,120,0,74.7500011138618,537.8273985385895,none
276,38,RouteScenario_38,Completed,route_38_route0_02_13_00_08_59,0,0,0,0,0,0,0,0,0,61.94757622419835,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,42.25000062957406,307.5163879394531,none
277,40,RouteScenario_40,Completed,route_40_route0_02_13_00_28_14,0,0,0,0,0,0,0,0,0,55.71251834771494,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,12.950000192970037,136.4679982662201,none
278,44,RouteScenario_44,Completed,route_44_route0_02_13_01_06_59,0,0,0,0,0,0,0,0,0,55.41121556217197,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,26.600000396370888,181.55625104904175,none
279,29,RouteScenario_29,Completed,route_29_route0_02_12_22_44_14,0,0,0,0,0,0,0,0,0,61.58523811688995,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,42.900000639259815,592.4483013153076,none
280,27,RouteScenario_27,Completed,route_27_route0_02_12_22_25_30,0,0,0,0,0,0,0,0,0,60.85623744415566,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,24.650000367313623,184.29619669914246,none
281,47,RouteScenario_47,Completed,route_47_route0_02_13_01_43_05,0,0,0,0,0,0,0,0,0,60.57136272504224,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,27.400000408291817,192.69208931922913,none
282,43,RouteScenario_43,Completed,route_43_route0_02_13_00_54_27,0,0,0,0,0,0,0,0,0,61.68555879782448,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,39.20000058412552,335.0520303249359,none
283,1,RouteScenario_1,Completed,route_1_route0_02_12_21_15_12,0,0,0,0,0,0,0,0,0,55.416160433360744,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,22.70000033825636,209.843914270401,none
284,15,RouteScenario_15,Completed,route_15_route0_02_12_20_34_26,0,0,0,0,0,0,0,0,0,55.295861513545525,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,14.850000221282244,139.07213640213013,none
285,36,RouteScenario_36,Completed,route_36_route0_02_12_23_53_08,0,0,0,0,0,0,0,0,0,61.00178018503786,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,24.150000359863043,172.59201788902283,none
286,22,RouteScenario_22,Completed,route_22_route0_02_12_21_35_37,0,0,0,0,0,0,0,0,0,60.83781726315381,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,42.25000062957406,521.2639498710632,none
287,35,RouteScenario_35,Completed,route_35_route0_02_12_23_46_56,0,0,0,0,0,0,0,0,0,60.92792055053716,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,25.00000037252903,158.26012635231018,none
288,24,RouteScenario_24,Completed,route_24_route0_02_12_21_52_58,0,0,0,0,0,0,0,0,0,55.24653262480497,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,24.350000362843275,185.28005933761597,none
289,5,RouteScenario_5,Completed,route_5_route0_02_13_02_01_23,0,0,0,0,0,0,0,0,0,55.59823106089415,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,51.5000007674098,368.5442180633545,none
290,25,RouteScenario_25,Completed,route_25_route0_02_12_22_04_11,0,0,0,0,0,0,0,0,0,60.903067475394465,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,48.600000724196434,463.53214597702026,none
291,12,RouteScenario_12,Completed,route_12_route0_02_12_20_10_31,0,0,0,0,0,0,0,0,0,60.69758307301105,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,41.350000616163015,433.86856389045715,none
292,19,RouteScenario_19,Completed,route_19_route0_02_12_21_08_50,0,0,0,0,0,0,0,0,0,55.94493792555948,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,25.350000377744436,151.96005153656006,none
293,2,RouteScenario_2,Completed,route_2_route0_02_12_23_01_36,0,0,0,0,0,0,0,0,0,61.09374739316211,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,27.500000409781933,364.7958858013153,none
294,33,RouteScenario_33,Completed,route_33_route0_02_12_23_31_20,0,0,0,0,0,0,0,0,0,60.92802203945554,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,44.10000065714121,352.88783860206604,none
295,7,RouteScenario_7,Completed,route_7_route0_02_13_02_23_25,0,0,0,0,0,0,0,0,0,60.41447692826555,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,27.450000409036875,213.40802693367004,none
296,45,RouteScenario_45,Completed,route_45_route0_02_13_01_17_52,0,0,0,0,0,0,0,0,0,61.067938290835365,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,39.050000581890345,520.2246046066284,none
297,28,RouteScenario_28,Completed,route_28_route0_02_12_22_32_20,0,0,0,0,0,0,0,0,0,61.26539929186665,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,26.750000398606062,230.1604449748993,none
298,46,RouteScenario_46,Completed,route_46_route0_02_13_01_33_09,0,0,0,0,0,0,0,0,0,54.914477604823574,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,53.10000079125166,380.10799074172974,none
299,30,RouteScenario_30,Completed,route_30_route0_02_12_23_11_19,0,0,0,0,0,0,0,0,0,55.9272196240984,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,27.10000040382147,185.23522067070007,none
300,17,RouteScenario_17,Completed,route_17_route0_02_12_20_50_02,0,0,0,0,0,0,0,0,0,55.25090884695793,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,14.550000216811895,135.1925528049469,none
301,18,RouteScenario_18,Completed,route_18_route0_02_12_20_58_54,0,0,0,0,0,0,0,0,0,61.59830038671384,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,39.40000058710575,398.92427468299866,none
302,34,RouteScenario_34,Completed,route_34_route0_02_12_23_41_11,0,0,0,0,0,0,0,0,0,55.2693469423156,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,12.90000019222498,137.49198246002197,none
303,11,RouteScenario_11,Completed,route_11_route0_02_12_19_59_40,0,0,0,0,0,0,0,0,0,60.901017691577785,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,24.70000036805868,227.51207542419434,none
304,13,RouteScenario_13,Completed,route_13_route0_02_12_20_22_17,0,0,0,0,0,0,0,0,0,55.04141645760018,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,22.70000033825636,162.06825399398804,none
305,4,RouteScenario_4,Completed,route_4_route0_02_13_01_53_40,0,0,0,0,0,0,0,0,0,54.75607184336737,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,17.400000259280205,151.60393071174622,none
306,6,RouteScenario_6,Completed,route_6_route0_02_13_02_13_41,0,0,0,0,0,0,0,0,0,61.25325971366519,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,39.40000058710575,385.47238183021545,none
307,16,RouteScenario_16,Completed,route_16_route0_02_12_20_40_50,0,0,0,0,0,0,0,0,0,60.91089740578979,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,36.750000547617674,302.0205216407776,none
308,23,RouteScenario_23,Completed,route_23_route0_02_12_21_47_20,0,0,0,0,0,0,0,0,0,55.1791221263788,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,26.25000039115548,159.18881726264954,none
309,42,RouteScenario_42,Completed,route_42_route0_02_13_00_43_58,0,0,0,0,0,0,0,0,0,56.026662986577875,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,28.400000423192978,227.4241428375244,none
310,8,RouteScenario_8,Completed,route_8_route0_02_13_02_33_10,0,0,0,0,0,0,0,0,0,61.75131111908178,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,38.90000057965517,304.7680730819702,none
311,31,RouteScenario_31,Completed,route_31_route0_02_12_23_17_22,0,0,0,0,0,0,0,0,0,55.61009969298386,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,13.000000193715096,130.3082685470581,none
312,39,RouteScenario_39,Completed,route_39_route0_02_13_00_17_26,0,0,0,0,0,0,0,0,0,56.290417613840575,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,26.00000038743019,191.86440539360046,none
313,14,RouteScenario_14,Completed,route_14_route0_02_12_20_28_12,0,0,0,0,0,0,0,0,0,60.953372580607784,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,25.00000037252903,163.81202173233032,none
314,20,RouteScenario_20,Completed,route_20_route0_02_12_21_21_55,0,0,0,0,0,0,0,0,0,61.16392023319401,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,24.25000036135316,167.03609323501587,none
315,3,RouteScenario_3,Completed,route_3_route0_02_13_00_23_38,0,0,0,0,0,0,0,0,0,55.43311785764707,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,17.900000266730785,124.10812282562256,none
316,10,RouteScenario_10,Completed,route_10_route0_02_12_19_52_44,0,0,0,0,0,0,0,0,0,55.2446401601069,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,12.850000191479921,108.00822186470032,none
317,21,RouteScenario_21,Completed,route_21_route0_02_12_21_27_46,0,0,0,0,0,0,0,0,0,55.507802941520346,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,14.70000021904707,108.48792767524719,none
318,41,RouteScenario_41,Completed,route_41_route0_02_13_00_34_21,0,0,0,0,0,0,0,0,0,61.367142631099526,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,26.900000400841236,244.75643873214722,none
319,37,RouteScenario_37,Completed,route_37_route0_02_13_00_01_37,0,0,0,0,0,0,0,0,0,55.34447144880457,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,15.950000237673521,155.78464937210083,none
320,32,RouteScenario_32,Completed,route_32_route0_02_12_23_22_39,0,0,0,0,0,0,0,0,0,55.27290728705631,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,25.200000375509262,211.4683198928833,none
321,26,RouteScenario_26,Completed,route_26_route0_02_12_22_19_25,0,0,0,0,0,0,0,0,0,55.19927747263407,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,17.850000265985727,175.4083869457245,none
322,9,RouteScenario_9,Completed,route_9_route0_02_13_02_41_33,0,0,0,0,0,0,0,0,0,56.094386897300026,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,24.400000363588333,219.77237582206726,none
323,0,RouteScenario_0,Completed,route_0_route0_02_12_19_42_36,0,0,0,0,0,0,0,0,0,61.06920292504007,vehicle.bmw.isetta,11,4,100.0,100.0,1.0,120,0,43.00000064074993,477.34402894973755,none
324,40,RouteScenario_40,Completed,route_40_route0_02_13_04_27_29,0,0,0,0,0,0,0,0,0,82.60001775936934,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,21.300000317394733,218.65602135658264,none
325,27,RouteScenario_27,Completed,route_27_route0_02_13_03_47_28,0,0,0,0,0,0,0,0,0,83.11998033178662,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,26.30000039190054,219.7642798423767,none
326,43,RouteScenario_43,Completed,route_43_route0_02_13_04_47_45,0,0,0,0,0,0,0,0,0,83.51000974305987,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.950000312179327,140.7598512172699,none
327,1,RouteScenario_1,Completed,route_1_route0_02_13_03_08_52,0,0,0,0,0,0,0,0,0,82.18000091524995,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,22.050000328570604,257.10804438591003,none
328,22,RouteScenario_22,Completed,route_22_route0_02_13_03_15_49,0,0,0,0,0,0,0,0,0,82.0000009476335,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,21.000000312924385,140.475928068161,none
329,65,RouteScenario_65,Completed,route_65_route0_02_13_05_29_21,0,0,0,0,0,0,0,0,0,82.60999853125792,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.250000301748514,136.55221581459045,none
330,64,RouteScenario_64,Completed,route_64_route0_02_13_05_23_37,0,0,0,0,0,0,0,0,0,82.61000234595448,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,21.300000317394733,180.03985786437988,none
331,33,RouteScenario_33,Failed - Agent got blocked,route_33_route0_02_13_04_02_05,0,0,0,0,0,0,0,0,1,81.97915120561767,vehicle.bmw.isetta,11,7,45.835558360219636,45.835558360219636,1.0,120,0,197.200002938509,1301.996442079544,none
332,7,RouteScenario_7,Completed,route_7_route0_02_13_06_03_36,0,0,0,0,0,0,0,0,0,81.99999331823905,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,48.600000724196434,388.32407808303833,none
333,56,RouteScenario_56,Completed,route_56_route0_02_13_05_07_41,0,0,0,0,0,0,0,0,0,83.31085709977604,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,21.300000317394733,164.64838814735413,none
334,17,RouteScenario_17,Failed,route_17_route0_02_13_03_01_56,0,0,1,0,0,0,0,0,0,83.089996226047,vehicle.bmw.isetta,11,7,43.62633813403826,26.175802880422953,0.6,120,0,33.00000049173832,224.3844404220581,collisions_vehicle
335,6,RouteScenario_6,Completed,route_6_route0_02_13_05_47_04,0,0,0,0,0,0,0,0,0,81.99999331823905,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.35000030323863,157.54422616958618,none
336,57,RouteScenario_57,Completed,route_57_route0_02_13_05_14_14,0,0,0,0,0,0,0,0,0,83.30912522726364,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,25.600000381469727,318.80048966407776,none
337,16,RouteScenario_16,Completed,route_16_route0_02_13_02_55_27,0,0,0,0,0,0,0,0,0,83.089996226047,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.500000305473804,186.58001327514648,none
338,23,RouteScenario_23,Completed,route_23_route0_02_13_03_23_19,0,0,0,0,0,0,0,0,0,82.0000009476335,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,55.500000827014446,748.9964652061462,none
339,42,RouteScenario_42,Completed,route_42_route0_02_13_04_41_38,0,0,0,0,0,0,0,0,0,83.51000974305987,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.40000030398369,190.33626890182495,none
340,69,RouteScenario_69,Completed,route_69_route0_02_13_05_40_59,0,0,0,0,0,0,0,0,0,82.00000476233072,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.250000301748514,189.66825699806213,none
341,53,RouteScenario_53,Completed,route_53_route0_02_13_04_59_30,0,0,0,0,0,0,0,0,0,82.00997924804688,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,34.1000005081296,310.3921296596527,none
342,41,RouteScenario_41,Completed,route_41_route0_02_13_04_33_45,0,0,0,0,0,0,0,0,0,82.6000177588627,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,21.000000312924385,164.80428743362427,none
343,32,RouteScenario_32,Completed,route_32_route0_02_13_03_55_29,0,0,0,0,0,0,0,0,0,81.98086781925831,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,23.400000348687172,210.4445402622223,none
344,52,RouteScenario_52,Completed,route_52_route0_02_13_04_52_31,0,0,0,0,0,0,0,0,0,82.00997924804688,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,22.250000331550837,138.2721242904663,none
345,26,RouteScenario_26,Completed,route_26_route0_02_13_03_41_29,0,0,0,0,0,0,0,0,0,83.11998033178662,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.10000029951334,149.0721514225006,none
346,68,RouteScenario_68,Completed,route_68_route0_02_13_05_34_38,0,0,0,0,0,0,0,0,0,82.0000009476335,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,23.20000034570694,166.93241572380066,none
347,0,RouteScenario_0,Completed,route_0_route0_02_13_02_48_31,0,0,0,0,0,0,0,0,0,82.18000091524995,vehicle.bmw.isetta,11,7,100.0,100.0,1.0,120,0,20.300000302493572,202.99996066093445,none
348,44,RouteScenario_44,Completed,route_44_route0_02_13_07_54_53,0,0,0,0,0,0,0,0,0,61.26539929186665,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,26.55000039562583,233.5363941192627,none
349,15,RouteScenario_15,Completed,route_15_route0_02_13_06_34_30,0,0,0,0,0,0,0,0,0,60.901017691577785,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,24.75000036880374,183.06390237808228,none
350,58,RouteScenario_58,Completed,route_58_route0_02_13_08_46_16,0,0,0,0,0,0,0,0,0,61.94757622419835,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,32.50000048428774,401.5161018371582,none
351,24,RouteScenario_24,Completed,route_24_route0_02_13_06_57_59,0,0,0,0,0,0,0,0,0,60.91089740578979,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,36.85000054910779,226.10002541542053,none
352,49,RouteScenario_49,Completed,route_49_route0_02_13_08_11_18,0,0,0,0,0,0,0,0,0,60.92802203945554,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,24.050000358372927,258.788938999176,none
353,12,RouteScenario_12,Completed,route_12_route0_02_13_06_27_31,0,0,0,0,0,0,0,0,0,61.75131111908178,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,20.40000030398369,164.5761275291443,none
354,2,RouteScenario_2,Completed,route_2_route0_02_13_07_12_01,0,0,0,0,0,0,0,0,0,61.06920292504007,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,27.650000412017107,324.4723324775696,none
355,45,RouteScenario_45,Completed,route_45_route0_02_13_08_04_29,0,0,0,0,0,0,0,0,0,61.58523811688995,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,20.500000305473804,203.12453532218933,none
356,28,RouteScenario_28,Completed,route_28_route0_02_13_07_05_35,0,0,0,0,0,0,0,0,0,61.59830038671384,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,23.100000344216824,181.88037729263306,none
357,30,RouteScenario_30,Completed,route_30_route0_02_13_07_20_40,0,0,0,0,0,0,0,0,0,61.16392023319401,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,26.150000389665365,169.06442308425903,none
358,18,RouteScenario_18,Completed,route_18_route0_02_13_06_42_26,0,0,0,0,0,0,0,0,0,60.69758307301105,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,29.750000443309546,287.2000963687897,none
359,34,RouteScenario_34,Completed,route_34_route0_02_13_07_33_59,0,0,0,0,0,0,0,0,0,60.83781726315381,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,35.00000052154064,462.9079463481903,none
360,11,RouteScenario_11,Completed,route_11_route0_02_13_06_20_26,0,0,0,0,0,0,0,0,0,60.41447692826555,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,28.200000420212746,209.65614342689514,none
