,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
227,34,RouteScenario_8_34,Completed,route_34_route0_01_20_08_35_24,0,0,0,0.0,0,0,0,0,0,8,60.83781726315381,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,26.650000397115946,180.54082560539246,none
228,11,RouteScenario_8_11,Completed,route_11_route0_01_20_06_46_37,0,0,0,0.0,0,0,0,0,0,8,60.41447692826555,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,37.15000055357814,240.17218136787415,none
229,4,RouteScenario_8_4,Completed,route_4_route0_01_20_09_01_10,0,0,0,0.0,0,0,0,0,0,8,61.09374739316211,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,29.450000438839197,208.56459856033325,none
230,67,RouteScenario_8_67,Completed,route_67_route0_01_20_10_17_08,0,0,0,0.0,0,0,0,0,0,8,61.067938290835365,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,37.70000056177378,277.2744896411896,none
231,39,RouteScenario_8_39,Completed,route_39_route0_01_20_08_55_08,0,0,0,0.0,0,0,0,0,0,8,60.85623744415566,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,26.450000394135714,161.45252561569214,none
232,71,RouteScenario_8_71,Completed,route_71_route0_01_20_10_27_58,0,0,0,0.0,0,0,0,0,0,8,60.57136272504224,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,31.250000465661287,196.42219710350037,none
233,20,RouteScenario_8_20,Completed,route_20_route0_01_20_07_59_16,0,0,0,0.0,0,0,0,0,0,8,60.953372580607784,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,31.250000465661287,194.20673274993896,none
234,10,RouteScenario_8_10,Completed,route_10_route0_01_20_06_39_36,0,0,0,0.0,0,0,0,0,0,8,61.25325971366519,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,29.15000043436885,190.20216464996338,none
235,61,RouteScenario_8_61,Completed,route_61_route0_01_20_09_58_57,0,0,0,0.0,0,0,0,0,0,8,61.367142631099526,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,61.200000911951065,348.34937262535095,none
236,63,RouteScenario_8_63,Completed,route_63_route0_01_20_10_11_26,0,0,0,0.0,0,0,0,0,0,8,61.68555879782448,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,22.300000332295895,134.1057550907135,none
237,37,RouteScenario_8_37,Completed,route_37_route0_01_20_08_42_33,0,0,0,0.0,0,0,0,0,0,8,60.903067475394465,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,49.100000731647015,330.33506512641907,none
238,51,RouteScenario_8_51,Completed,route_51_route0_01_20_09_28_31,0,0,0,0.0,0,0,0,0,0,8,60.92792055053716,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,30.550000455230474,166.80841875076294,none
239,54,RouteScenario_8_54,Completed,route_54_route0_01_20_09_34_42,0,0,0,0.0,0,0,0,0,0,8,61.00178018503786,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,30.050000447779894,161.72399830818176,none
240,38,RouteScenario_9_38,Completed,route_38_route0_01_20_12_19_16,0,0,0,0.0,0,0,0,0,0,9,55.19927747263407,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,46.70000069588423,304.95524048805237,none
241,48,RouteScenario_9_48,Completed,route_48_route0_01_20_12_54_53,0,0,0,0.0,0,0,0,0,0,9,55.27290728705631,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.800000324845314,128.6895408630371,none
242,29,RouteScenario_9_29,Completed,route_29_route0_01_20_11_31_33,0,0,0,0.0,0,0,0,0,0,9,55.94493792555948,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.200000315904617,114.16894459724426,none
243,50,RouteScenario_9_50,Completed,route_50_route0_01_20_13_12_50,0,0,0,0.0,0,0,0,0,0,9,55.2693469423156,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,22.15000033006072,155.48425722122192,none
244,47,RouteScenario_9_47,Completed,route_47_route0_01_20_12_35_12,0,0,0,0.0,0,0,0,0,0,9,55.61009969298386,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,24.50000036507845,160.09815287590027,none
245,62,RouteScenario_9_62,Completed,route_62_route0_01_20_13_40_18,0,0,0,0.0,0,0,0,0,0,9,56.026662986577875,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,48.600000724196434,284.2253143787384,none
246,36,RouteScenario_9_36,Completed,route_36_route0_01_20_12_04_32,0,0,0,0.0,0,0,0,0,0,9,55.24653262480497,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.000000312924385,116.03120613098145,none
247,35,RouteScenario_9_35,Completed,route_35_route0_01_20_11_59_03,0,0,0,0.0,0,0,0,0,0,9,55.1791221263788,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,24.550000365823507,133.99813747406006,none
248,70,RouteScenario_9_70,Completed,route_70_route0_01_20_13_59_57,0,0,0,0.0,0,0,0,0,0,9,54.914477604823574,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,41.75000062212348,296.0479896068573,none
249,5,RouteScenario_9_5,Completed,route_5_route0_01_20_12_59_33,0,0,0,0.0,0,0,0,0,0,9,55.43311785764707,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,61.50000091642141,362.013240814209,none
250,25,RouteScenario_9_25,Completed,route_25_route0_01_20_11_15_30,0,0,0,0.0,0,0,0,0,0,9,55.25090884695793,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,61.85000092163682,450.20653796195984,none
251,19,RouteScenario_9_19,Completed,route_19_route0_01_20_10_56_44,0,0,0,0.0,0,0,0,0,0,9,55.04141645760018,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,53.40000079572201,323.7903537750244,none
252,55,RouteScenario_9_55,Completed,route_55_route0_01_20_13_18_54,0,0,0,0.0,0,0,0,0,0,9,55.34447144880457,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,36.950000550597906,263.84014678001404,none
253,46,RouteScenario_9_46,Completed,route_46_route0_01_20_12_30_19,0,0,0,0.0,0,0,0,0,0,9,55.9272196240984,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.90000032633543,131.37916541099548,none
254,13,RouteScenario_9_13,Completed,route_13_route0_01_20_10_35_32,0,0,0,0.0,0,0,0,0,0,9,56.094386897300026,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,22.300000332295895,130.2022635936737,none
255,8,RouteScenario_9_8,Completed,route_8_route0_01_20_14_08_59,0,0,0,0.0,0,0,0,0,0,9,54.75607184336737,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,26.55000039562583,190.85942602157593,none
256,60,RouteScenario_9_60,Completed,route_60_route0_01_20_13_34_09,0,0,0,0.0,0,0,0,0,0,9,55.71251834771494,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,26.450000394135714,193.41400623321533,none
257,31,RouteScenario_9_31,Completed,route_31_route0_01_20_11_53_23,0,0,0,0.0,0,0,0,0,0,9,55.507802941520346,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,22.15000033006072,144.29800701141357,none
258,14,RouteScenario_9_14,Completed,route_14_route0_01_20_10_50_40,0,0,0,0.0,0,0,0,0,0,9,55.2446401601069,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.300000317394733,149.3427872657776,none
259,3,RouteScenario_9_3,Completed,route_3_route0_01_20_11_36_22,0,0,0,0.0,0,0,0,0,0,9,55.416160433360744,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,67.85000101104379,489.01330280303955,none
260,21,RouteScenario_9_21,Completed,route_21_route0_01_20_11_09_03,0,0,0,0.0,0,0,0,0,0,9,55.295861513545525,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,25.7500003837049,182.35875511169434,none
261,66,RouteScenario_9_66,Completed,route_66_route0_01_20_13_51_15,0,0,0,0.0,0,0,0,0,0,9,55.41121556217197,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,61.65000091865659,356.27011227607727,none
262,9,RouteScenario_9_9,Completed,route_9_route0_01_20_14_15_20,0,0,0,0.0,0,0,0,0,0,9,55.59823106089415,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,53.750000800937414,318.233895778656,none
263,59,RouteScenario_9_59,Completed,route_59_route0_01_20_13_28_25,0,0,0,0.0,0,0,0,0,0,9,56.290417613840575,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,23.050000343471766,136.72024297714233,none
264,1,RouteScenario_1_1,Failed - Agent timed out,route_1_route0_01_22_09_10_30,0,0,0,21.32,0,0,1,0,0,1,83.59873826094632,vehicle.bmw.isetta,11,35.087647595162295,27.60767012823391,0.786820206551559,120,0,398.0500059314072,3921.6130533218384,none
265,5,RouteScenario_1_5,Completed,route_5_route0_01_22_11_30_29,0,0,0,0.54,0,0,0,0,0,1,326.46289454712144,vehicle.bmw.isetta,11,100.0,99.45567520591877,0.9945567520591877,120,0,94.50000140815973,735.7840657234192,none
266,2,RouteScenario_1_2,Completed,route_2_route0_01_22_10_26_12,0,0,0,2.42,0,0,0,0,0,1,310.51499937633105,vehicle.bmw.isetta,11,100.0,97.57995154479356,0.9757995154479355,120,0,83.05000123754144,665.5661513805389,none
267,4,RouteScenario_1_4,Completed,route_4_route0_01_22_11_04_04,0,0,0,0.0,0,0,0,0,0,1,334.39002329383925,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,126.45000188425183,1059.0215849876404,none
268,3,RouteScenario_1_3,Failed,route_3_route0_01_22_10_45_37,1,0,0,0.0,0,0,0,0,0,1,78.99352533935645,vehicle.bmw.isetta,11,25.967598952768263,16.87893931929937,0.65,120,0,6.350000094622374,53.330851554870605,collisions_layout
269,0,RouteScenario_1_0,Completed,route_0_route0_01_22_08_43_33,0,0,0,0.66,0,0,0,0,0,1,316.4820829944565,vehicle.bmw.isetta,11,100.0,99.34018683150971,0.9934018683150971,120,0,122.30000182241201,1080.8592627048492,none
270,1,RouteScenario_3_1,Failed,route_1_route0_01_22_12_08_07,0,0,1,9.04,0,0,0,0,0,3,83.59873826094632,vehicle.bmw.isetta,11,27.579352350608957,15.051621986594897,0.5457569052111028,120,0,20.150000300258398,181.1442494392395,collisions_vehicle
271,5,RouteScenario_3_5,Completed,route_5_route0_01_22_13_45_55,0,0,0,1.8,0,0,0,0,0,3,326.46289454712144,vehicle.bmw.isetta,11,100.0,98.19976655099639,0.9819976655099639,120,0,142.85000212863088,1173.468867778778,none
272,2,RouteScenario_3_2,Failed - Agent got blocked,route_2_route0_01_22_12_23_59,0,0,0,0.0,0,0,0,0,1,3,310.51499937633105,vehicle.bmw.isetta,11,23.655133390532882,23.655133390532882,1.0,120,0,285.6500042565167,2850.6124534606934,none
273,4,RouteScenario_3_4,Failed,route_4_route0_01_22_13_31_26,0,0,1,0.0,0,0,0,0,0,3,334.39002329383925,vehicle.bmw.isetta,11,0.2921989724743331,0.17531938348459983,0.6,120,0,3.0000000447034836,25.35353136062622,collisions_vehicle
274,3,RouteScenario_3_3,Failed,route_3_route0_01_22_13_19_10,1,0,0,0.0,0,0,0,0,0,3,78.99352533935645,vehicle.bmw.isetta,11,25.967598952768263,16.87893931929937,0.65,120,0,6.400000095367432,51.99075436592102,collisions_layout
275,0,RouteScenario_3_0,Completed,route_0_route0_01_22_11_54_48,0,0,0,0.0,0,0,0,0,0,3,316.4820829944565,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,72.95000108703971,616.7181510925293,none
276,38,RouteScenario_4_38,Completed,route_38_route0_01_22_19_58_15,0,0,0,0.0,0,0,0,0,0,4,61.94757622419835,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,76.45000113919377,685.2144930362701,none
277,40,RouteScenario_4_40,Failed,route_40_route0_01_22_20_27_56,1,0,0,0.0,0,0,0,0,0,4,55.71251834771494,vehicle.bmw.isetta,11,47.84394417721392,31.098563715189048,0.65,120,0,9.80000014603138,99.18145298957825,collisions_layout
278,44,RouteScenario_4_44,Completed,route_44_route0_01_22_21_18_26,0,0,0,0.0,0,0,0,0,0,4,55.41121556217197,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,66.15000098571181,534.1380026340485,none
279,29,RouteScenario_4_29,Completed,route_29_route0_01_22_18_25_20,0,0,0,0.0,0,0,0,0,0,4,61.58523811688995,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,42.25000062957406,341.4524805545807,none
280,27,RouteScenario_4_27,Completed,route_27_route0_01_22_18_04_26,0,0,0,25.76,0,0,0,0,0,4,60.85623744415566,vehicle.bmw.isetta,11,100.0,74.24017564755086,0.7424017564755085,120,0,32.50000048428774,277.5491805076599,none
281,47,RouteScenario_4_47,Completed,route_47_route0_01_22_21_58_41,0,0,0,0.0,0,0,0,0,0,4,60.57136272504224,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,34.70000051707029,298.9884934425354,none
282,43,RouteScenario_4_43,Completed,route_43_route0_01_22_21_04_26,0,0,0,0.0,0,0,0,0,0,4,61.68555879782448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,44.450000662356615,338.00336360931396,none
283,1,RouteScenario_4_1,Completed,route_1_route0_01_22_14_34_51,0,0,0,0.0,0,0,0,0,0,4,55.416160433360744,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.85000092163682,545.9670932292938,none
284,15,RouteScenario_4_15,Failed,route_15_route0_01_22_15_40_29,1,0,0,0.0,0,0,0,0,0,4,55.295861513545525,vehicle.bmw.isetta,11,50.482688079142086,32.81374725144236,0.65,120,0,10.800000160932541,91.66126918792725,collisions_layout
285,36,RouteScenario_4_36,Failed,route_36_route0_01_22_19_31_17,1,0,0,0.0,0,0,0,0,0,4,61.00178018503786,vehicle.bmw.isetta,11,39.43555990447367,25.633113937907886,0.65,120,0,24.75000036880374,189.62588763237,collisions_layout
286,22,RouteScenario_4_22,Completed,route_22_route0_01_22_17_08_21,0,0,0,0.0,0,0,0,0,0,4,60.83781726315381,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,45.500000678002834,404.05804347991943,none
287,35,RouteScenario_4_35,Completed,route_35_route0_01_22_19_22_16,0,0,0,12.59,0,0,0,0,0,4,60.92792055053716,vehicle.bmw.isetta,11,100.0,87.40956329730228,0.8740956329730228,120,0,35.85000053420663,278.04995560646057,none
288,24,RouteScenario_4_24,Completed,route_24_route0_01_22_17_25_22,0,0,0,0.0,0,0,0,0,0,4,55.24653262480497,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.650000397115946,202.21141481399536,none
289,5,RouteScenario_4_5,Completed,route_5_route0_01_22_22_10_53,0,0,0,11.97,0,0,0,0,0,4,55.59823106089415,vehicle.bmw.isetta,11,100.0,88.02538575068925,0.8802538575068926,120,0,96.2000014334917,833.2833046913147,none
290,25,RouteScenario_4_25,Completed,route_25_route0_01_22_17_38_34,0,0,0,0.0,0,0,0,0,0,4,60.903067475394465,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,46.90000069886446,432.8868272304535,none
291,12,RouteScenario_4_12,Completed,route_12_route0_01_22_15_05_34,0,0,0,0.0,0,0,0,0,0,4,60.69758307301105,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,45.55000067874789,382.8312978744507,none
292,19,RouteScenario_4_19,Completed,route_19_route0_01_22_16_31_37,0,0,0,0.0,0,0,0,0,0,4,55.94493792555948,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,27.150000404566526,206.71642637252808,none
293,2,RouteScenario_4_2,Failed,route_2_route0_01_22_16_40_18,0,0,0,0.0,1,0,0,0,0,4,61.09374739316211,vehicle.bmw.isetta,11,37.34934677646728,26.144542743527094,0.7,120,0,27.700000412762165,236.62579131126404,red_light
294,33,RouteScenario_4_33,Completed,route_33_route0_01_22_19_05_54,0,0,0,0.0,0,0,0,0,0,4,60.92802203945554,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,46.40000069141388,351.2751567363739,none
295,7,RouteScenario_4_7,Completed,route_7_route0_01_22_22_44_08,0,0,0,2.67,0,0,0,0,0,4,60.41447692826555,vehicle.bmw.isetta,11,100.0,97.32745022240978,0.9732745022240978,120,0,32.100000478327274,249.62821125984192,none
296,45,RouteScenario_4_45,Completed,route_45_route0_01_22_21_35_27,0,0,0,0.0,0,0,0,0,0,4,61.067938290835365,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,44.80000066757202,409.7225308418274,none
297,28,RouteScenario_4_28,Completed,route_28_route0_01_22_18_13_35,0,0,0,0.0,0,0,0,0,0,4,61.26539929186665,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,29.65000044181943,227.4062533378601,none
298,46,RouteScenario_4_46,Completed,route_46_route0_01_22_21_48_05,0,0,0,0.0,0,0,0,0,0,4,54.914477604823574,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,34.650000516325235,293.60411763191223,none
299,30,RouteScenario_4_30,Failed,route_30_route0_01_22_18_42_45,1,0,0,0.0,0,0,0,0,0,4,55.9272196240984,vehicle.bmw.isetta,11,63.051670350357576,40.983585727732425,0.65,120,0,21.950000327080488,167.72407341003418,collisions_layout
300,17,RouteScenario_4_17,Failed,route_17_route0_01_22_15_54_36,1,0,0,0.0,0,0,0,0,0,4,55.25090884695793,vehicle.bmw.isetta,11,44.3017374640979,28.796129351663634,0.65,120,0,100.80000150203705,915.7034940719604,collisions_layout
301,18,RouteScenario_4_18,Completed,route_18_route0_01_22_16_19_32,0,0,0,0.0,0,0,0,0,0,4,61.59830038671384,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.700000919401646,482.2516918182373,none
302,34,RouteScenario_4_34,Completed,route_34_route0_01_22_19_15_22,0,0,0,0.0,0,0,0,0,0,4,55.2693469423156,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,17.30000025779009,149.73117351531982,none
303,11,RouteScenario_4_11,Completed,route_11_route0_01_22_14_53_44,0,0,0,29.07,0,0,0,0,0,4,60.901017691577785,vehicle.bmw.isetta,11,100.0,70.93124136396396,0.7093124136396396,120,0,32.9000004902482,283.80295729637146,none
304,13,RouteScenario_4_13,Completed,route_13_route0_01_22_15_19_16,0,0,0,21.97,0,0,0,0,0,4,55.04141645760018,vehicle.bmw.isetta,11,100.0,78.03030047822526,0.7803030047822526,120,0,50.70000075548887,405.7232177257538,none
305,4,RouteScenario_4_4,Failed,route_4_route0_01_22_20_21_09,1,0,0,0.0,0,0,0,0,0,4,54.75607184336737,vehicle.bmw.isetta,11,58.264888835398935,37.87217774300931,0.65,120,0,14.750000219792128,131.7460436820984,collisions_layout
306,6,RouteScenario_4_6,Completed,route_6_route0_01_22_22_31_40,0,0,0,0.0,0,0,0,0,0,4,61.25325971366519,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,43.950000654906034,362.14232325553894,none
307,16,RouteScenario_4_16,Failed,route_16_route0_01_22_15_47_21,1,0,0,0.0,0,0,0,0,0,4,60.91089740578979,vehicle.bmw.isetta,11,43.91024759555531,28.541660937110954,0.65,120,0,20.40000030398369,147.8456780910492,collisions_layout
308,23,RouteScenario_4_23,Failed,route_23_route0_01_22_17_19_04,1,0,0,7.06,0,0,0,0,0,4,55.1791221263788,vehicle.bmw.isetta,11,47.81749710511167,28.886698699520565,0.604103109705267,120,0,18.500000275671482,138.79413676261902,collisions_layout
309,42,RouteScenario_4_42,Completed,route_42_route0_01_22_20_49_59,0,0,0,0.0,0,0,0,0,0,4,56.026662986577875,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,50.600000753998756,445.5620422363281,none
310,8,RouteScenario_4_8,Completed,route_8_route0_01_22_22_54_50,0,0,0,0.0,0,0,0,0,0,4,61.75131111908178,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,42.150000628083944,382.43081426620483,none
311,31,RouteScenario_4_31,Failed,route_31_route0_01_22_18_48_52,1,0,0,19.64,0,0,0,0,0,4,55.61009969298386,vehicle.bmw.isetta,11,65.23602125052241,34.07505919950376,0.5223350312651216,120,0,11.450000170618296,95.9391417503357,collisions_layout
312,39,RouteScenario_4_39,Completed,route_39_route0_01_22_20_14_08,0,0,0,0.0,0,0,0,0,0,4,56.290417613840575,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,27.05000040307641,201.3799180984497,none
313,14,RouteScenario_4_14,Completed,route_14_route0_01_22_15_31_59,0,0,0,0.0,0,0,0,0,0,4,60.953372580607784,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,36.15000053867698,307.5283582210541,none
314,20,RouteScenario_4_20,Completed,route_20_route0_01_22_16_49_08,0,0,0,0.0,0,0,0,0,0,4,61.16392023319401,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,33.25000049546361,268.333370923996,none
315,3,RouteScenario_4_3,Completed,route_3_route0_01_22_18_34_23,0,0,0,0.0,0,0,0,0,0,4,55.43311785764707,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.850000325590372,191.25447487831116,none
316,10,RouteScenario_4_10,Failed,route_10_route0_01_22_14_47_15,1,0,0,0.0,0,0,0,0,0,4,55.2446401601069,vehicle.bmw.isetta,11,49.12063041999874,31.92840977299918,0.65,120,0,9.250000137835741,85.49769973754883,collisions_layout
317,21,RouteScenario_4_21,Failed,route_21_route0_01_22_16_57_21,0,0,0,0.0,1,0,0,0,0,4,55.507802941520346,vehicle.bmw.isetta,11,42.09029187291638,29.463204311041466,0.7,120,0,28.300000421702862,222.7047781944275,red_light
318,41,RouteScenario_4_41,Completed,route_41_route0_01_22_20_38_04,0,0,0,19.59,0,0,0,0,0,4,61.367142631099526,vehicle.bmw.isetta,11,100.0,80.40680034008054,0.8040680034008054,120,0,61.05000090971589,439.33467054367065,none
319,37,RouteScenario_4_37,Completed,route_37_route0_01_22_19_40_34,0,0,0,33.05,0,0,0,0,0,4,55.34447144880457,vehicle.bmw.isetta,11,100.0,66.94607976719735,0.6694607976719734,120,0,36.80000054836273,349.01840233802795,none
320,32,RouteScenario_4_32,Failed,route_32_route0_01_22_18_55_18,1,0,0,0.0,0,0,0,0,0,4,55.27290728705631,vehicle.bmw.isetta,11,54.85885798980303,35.65825769337197,0.65,120,0,22.95000034198165,194.24753284454346,collisions_layout
321,26,RouteScenario_4_26,Completed,route_26_route0_01_22_17_53_17,0,0,0,0.0,0,0,0,0,0,4,55.19927747263407,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,46.30000068992376,374.2746858596802,none
322,9,RouteScenario_4_9,Completed,route_9_route0_01_22_23_05_35,0,0,0,0.0,0,0,0,0,0,4,56.094386897300026,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,31.650000471621752,261.568398475647,none
323,0,RouteScenario_4_0,Completed,route_0_route0_01_22_14_16_07,0,0,0,0.0,0,0,0,0,0,4,61.06920292504007,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,64.20000095665455,542.3615899085999,none
324,40,RouteScenario_7_40,Completed,route_40_route0_01_23_01_47_49,0,0,0,0.0,0,0,0,0,0,7,82.60001775936934,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.500000350177288,231.69747257232666,none
325,27,RouteScenario_7_27,Failed,route_27_route0_01_23_01_22_26,1,0,0,3.0,0,0,0,0,0,7,83.11998033178662,vehicle.bmw.isetta,11,40.46643500922643,25.51538053424414,0.6305319588549518,120,0,15.600000232458115,143.439204454422,collisions_layout
326,43,RouteScenario_7_43,Failed,route_43_route0_01_23_02_12_07,1,0,0,15.52,0,0,0,0,0,7,83.51000974305987,vehicle.bmw.isetta,11,54.59279554481441,29.977377615849615,0.5491086748111595,120,0,141.25000210478902,1095.5653438568115,collisions_layout
327,1,RouteScenario_7_1,Completed,route_1_route0_01_22_23_21_26,0,0,0,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,64.65000096336007,560.710259437561,none
328,22,RouteScenario_7_22,Completed,route_22_route0_01_23_00_11_42,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.150000389665365,197.6449694633484,none
329,65,RouteScenario_7_65,Completed,route_65_route0_01_23_04_01_36,0,0,0,0.0,0,0,0,0,0,7,82.60999853125792,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.350000362843275,188.73484182357788,none
330,64,RouteScenario_7_64,Completed,route_64_route0_01_23_03_23_55,0,0,0,0.0,0,0,0,0,0,7,82.61000234595448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,211.850003156811,2008.502643108368,none
331,33,RouteScenario_7_33,Completed,route_33_route0_01_23_01_37_45,0,0,0,0.0,0,0,0,0,0,7,81.97915120561767,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,38.300000570714474,307.4191436767578,none
332,7,RouteScenario_7_7,Completed,route_7_route0_01_23_04_45_43,0,0,0,0.0,0,0,0,0,0,7,81.99999331823905,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,142.0000021159649,1136.8066370487213,none
333,56,RouteScenario_7_56,Completed,route_56_route0_01_23_02_52_17,0,0,0,0.0,0,0,0,0,0,7,83.31085709977604,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.300000362098217,191.01074409484863,none
334,17,RouteScenario_7_17,Completed,route_17_route0_01_22_23_47_44,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,138.4000020623207,1169.4919962882996,none
335,6,RouteScenario_7_6,Completed,route_6_route0_01_23_03_13_46,0,0,0,0.0,0,0,0,0,0,7,81.99999331823905,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,35.35000052675605,317.7350764274597,none
336,57,RouteScenario_7_57,Completed,route_57_route0_01_23_03_00_36,0,0,0,0.0,0,0,0,0,0,7,83.30912522726364,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,47.75000071153045,465.75595259666443,none
337,16,RouteScenario_7_16,Completed,route_16_route0_01_22_23_35_31,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,27.80000041425228,224.67794799804688,none
338,23,RouteScenario_7_23,Completed,route_23_route0_01_23_00_24_21,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,228.95000341162086,2171.1268832683563,none
339,42,RouteScenario_7_42,Completed,route_42_route0_01_23_02_03_59,0,0,0,0.0,0,0,0,0,0,7,83.51000974305987,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.15000034496188,196.3107888698578,none
340,69,RouteScenario_7_69,Completed,route_69_route0_01_23_04_27_09,0,0,0,0.0,0,0,0,0,0,7,82.00000476233072,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.300000347197056,220.64990973472595,none
341,53,RouteScenario_7_53,Completed,route_53_route0_01_23_02_43_32,0,0,0,0.0,0,0,0,0,0,7,82.00997924804688,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,30.350000452250242,286.31606912612915,none
