,level_0,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
165,429,28,RouteScenario_4_28,Completed,route_28_route0_02_12_22_28_46,0,0,0,0,0,0,0,0,0,4,61.26539929186665,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.750000413507223,201.98023319244385,none
166,411,29,RouteScenario_4_29,Completed,route_29_route0_02_12_22_36_23,0,0,0,0,0,0,0,0,0,4,61.58523811688995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.00000058114529,458.3643929958344,none
167,447,3,RouteScenario_4_3,Completed,route_3_route0_02_13_00_20_51,0,0,0,0,0,0,0,0,0,4,55.43311785764707,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,16.100000239908695,154.14453101158142,none
168,431,30,RouteScenario_4_30,Completed,route_30_route0_02_12_23_07_54,0,0,0,0,0,0,0,0,0,4,55.9272196240984,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.000000432133675,193.3081097602844,none
169,443,31,RouteScenario_4_31,Completed,route_31_route0_02_12_23_14_37,0,0,0,0,0,0,0,0,0,4,55.61009969298386,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,13.050000194460154,151.8483452796936,none
170,452,32,RouteScenario_4_32,Completed,route_32_route0_02_12_23_19_45,0,0,0,0,0,0,0,0,0,4,55.27290728705631,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.650000382214785,162.14825248718262,none
171,426,33,RouteScenario_4_33,Completed,route_33_route0_02_12_23_26_23,0,0,0,0,0,0,0,0,0,4,60.92802203945554,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,42.25000062957406,284.9119324684143,none
172,434,34,RouteScenario_4_34,Completed,route_34_route0_02_12_23_37_26,0,0,0,0,0,0,0,0,0,4,55.2693469423156,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,15.70000023394823,212.49595761299133,none
173,419,35,RouteScenario_4_35,Completed,route_35_route0_02_12_23_43_41,0,0,0,0,0,0,0,0,0,4,60.92792055053716,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.050000358372927,181.69642162323,none
174,417,36,RouteScenario_4_36,Completed,route_36_route0_02_12_23_49_46,0,0,0,0,0,0,0,0,0,4,61.00178018503786,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.35000042244792,190.02803874015808,none
175,451,37,RouteScenario_4_37,Completed,route_37_route0_02_12_23_56_13,0,0,0,0,0,0,0,0,0,4,55.34447144880457,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,33.650000501424074,311.12021946907043,none
176,408,38,RouteScenario_4_38,Completed,route_38_route0_02_13_00_04_25,0,0,0,0,0,0,0,0,0,4,61.94757622419835,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.75000059232116,261.48042035102844,none
177,444,39,RouteScenario_4_39,Completed,route_39_route0_02_13_00_14_19,0,0,0,0,0,0,0,0,0,4,56.290417613840575,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.05000040307641,175.5921106338501,none
178,437,4,RouteScenario_4_4,Completed,route_4_route0_02_13_01_46_30,0,0,0,0,0,0,0,0,0,4,54.75607184336737,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,52.60000078380108,417.4120354652405,none
179,409,40,RouteScenario_4_40,Completed,route_40_route0_02_13_00_25_54,0,0,0,0,0,0,0,0,0,4,55.71251834771494,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,12.600000187754633,127.6192433834076,none
180,450,41,RouteScenario_4_41,Completed,route_41_route0_02_13_00_30_44,0,0,0,0,0,0,0,0,0,4,61.367142631099526,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.50000036507845,204.49596977233887,none
181,441,42,RouteScenario_4_42,Completed,route_42_route0_02_13_00_38_38,0,0,0,0,0,0,0,0,0,4,56.02666298657788,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.90000043064356,306.8281345367432,none
182,414,43,RouteScenario_4_43,Completed,route_43_route0_02_13_00_47_58,0,0,0,0,0,0,0,0,0,4,61.68555879782448,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.35000058636069,376.5199828147888,none
183,410,44,RouteScenario_4_44,Completed,route_44_route0_02_13_01_00_15,0,0,0,0,0,0,0,0,0,4,55.41121556217197,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.30000091344118,391.6603467464447,none
184,428,45,RouteScenario_4_45,Completed,route_45_route0_02_13_01_10_13,0,0,0,0,0,0,0,0,0,4,61.067938290835365,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,42.35000063106418,446.4200789928436,none
185,430,46,RouteScenario_4_46,Completed,route_46_route0_02_13_01_26_45,0,0,0,0,0,0,0,0,0,4,54.91447760482357,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,53.00000078976154,371.2445468902588,none
186,413,47,RouteScenario_4_47,Completed,route_47_route0_02_13_01_39_42,0,0,0,0,0,0,0,0,0,4,60.57136272504224,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.300000376999375,190.6882722377777,none
187,421,5,RouteScenario_4_5,Completed,route_5_route0_02_13_01_56_24,0,0,0,0,0,0,0,0,0,4,55.59823106089415,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.35000042244792,286.06445384025574,none
188,438,6,RouteScenario_4_6,Completed,route_6_route0_02_13_02_07_44,0,0,0,0,0,0,0,0,0,4,61.25325971366519,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,40.20000059902668,344.44409465789795,none
189,427,7,RouteScenario_4_7,Completed,route_7_route0_02_13_02_20_19,0,0,0,0,0,0,0,0,0,4,60.41447692826555,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.300000376999375,173.7162036895752,none
190,442,8,RouteScenario_4_8,Completed,route_8_route0_02_13_02_27_11,0,0,0,0,0,0,0,0,0,4,61.75131111908178,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.00000058114529,346.6918933391571,none
191,454,9,RouteScenario_4_9,Completed,route_9_route0_02_13_02_38_27,0,0,0,0,0,0,0,0,0,4,56.094386897300026,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.350000362843275,173.72025632858276,none
192,479,0,RouteScenario_7_0,Completed,route_0_route0_02_13_02_45_25,0,0,0,0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,19.70000029355288,173.32400822639465,none
193,459,1,RouteScenario_7_1,Completed,route_1_route0_02_13_03_05_53,0,0,0,0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,19.85000029578805,166.410906791687,none
194,469,16,RouteScenario_7_16,Completed,route_16_route0_02_13_02_52_07,0,0,0,0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,19.95000029727817,187.4919366836548,none
195,466,17,RouteScenario_7_17,Failed,route_17_route0_02_13_02_58_46,0,0,1,0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,11,41.18009489380158,24.708056936280947,0.6,120,0,24.850000370293856,178.1804220676422,collisions_vehicle
196,460,22,RouteScenario_7_22,Completed,route_22_route0_02_13_03_13_22,0,0,0,0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.7000003233552,135.70791459083557,none
197,470,23,RouteScenario_7_23,Failed,route_23_route0_02_13_03_18_22,0,0,1,0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,42.03830457960543,25.222982747763258,0.6,120,0,28.250000420957804,284.8230392932892,collisions_vehicle
