,Unnamed: 0,route_id,status,cloudiness,precipitation,precipitation_deposits,wind_intensity,sun_azimuth_angle,sun_altitude_angle,fog_density,fog_distance,fog_falloff,wetness,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,route_length,score_composed,score_penalty,score_route,ego_vehicle,infraction
205,21,RouteScenario_21,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,313.9000046774745,2568.311743021012,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
206,22,RouteScenario_22,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,428.6500063873828,3492.8618450164795,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
207,0,RouteScenario_0,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,362.0000053942204,3354.6630017757416,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
208,1,RouteScenario_1,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,319.05000475421554,3088.7944486141205,141.42135657448432,68.53397807311481,1.0,68.53397807311481,vehicle.bmw.isetta,False
209,2,RouteScenario_2,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,319.05000475421554,3074.0025804042816,141.42135657448432,68.83809914866477,1.0,68.83809914866477,vehicle.bmw.isetta,False
210,3,RouteScenario_3,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,224.10000333935025,2291.7313573360448,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
211,4,RouteScenario_4,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,136.70000203698874,1254.3228995800016,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
212,5,RouteScenario_5,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,8059.956348419189,141.42135623730948,58.89992708333728,1.0,58.89992708333728,vehicle.bmw.isetta,False
213,6,RouteScenario_6,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,136.70000203698874,1148.0424978733065,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
214,7,RouteScenario_7,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,222.7500033192337,1988.105417728424,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
215,8,RouteScenario_8,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,230.35000343248245,2051.1605310440063,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
216,9,RouteScenario_9,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,150.3500022403896,1506.444004535675,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
217,10,RouteScenario_10,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,310.6000046283007,2912.103767633438,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
218,11,RouteScenario_11,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,180.60000269114968,1724.6019973754885,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
219,12,RouteScenario_12,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,365.45000544562936,3433.8375413417816,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
220,13,RouteScenario_13,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,501.2500074692072,4765.855471372604,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
221,14,RouteScenario_14,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5971.913278102875,141.42135488861038,92.27775133878576,1.0,92.27775133878576,vehicle.bmw.isetta,False
222,15,RouteScenario_15,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,141.60000211000445,1404.1234147548676,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
223,16,RouteScenario_16,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,247.40000368654728,2223.5094356536865,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
224,17,RouteScenario_17,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.20000275969505,1824.449417829513,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
225,18,RouteScenario_18,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,214.0000031888485,2035.4866652488708,141.42135590013473,100.0,1.0,100.0,vehicle.bmw.isetta,False
226,19,RouteScenario_19,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,384.2500057257712,3451.5333981513977,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
227,20,RouteScenario_20,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,257.4000038355589,2492.075966835022,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
228,21,RouteScenario_21,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,288.3500042967498,2679.683208703995,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
229,22,RouteScenario_22,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,484.7000072225928,4404.341029405594,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
230,0,RouteScenario_0,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,226.05000336840752,2019.4551644325256,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
231,1,RouteScenario_1,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,91.40000136196612,778.9137406349182,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
232,2,RouteScenario_2,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,91.30000136047602,780.857871055603,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
233,3,RouteScenario_3,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,270.5000040307641,2484.5247502326965,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
234,4,RouteScenario_4,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,95.95000142976644,782.2899196147919,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
235,5,RouteScenario_5,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7980.609258651733,141.42135623730948,56.64727030941084,1.0,56.64727030941084,vehicle.bmw.isetta,False
236,6,RouteScenario_6,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,95.95000142976644,774.6229205131531,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
237,7,RouteScenario_7,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,211.6500031538308,1866.278647899628,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
238,8,RouteScenario_8,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,211.6500031538308,1896.1410689353943,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
239,9,RouteScenario_9,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,112.70000167936088,1120.0523703098297,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
240,10,RouteScenario_10,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,611.0500091053545,5505.410645008087,141.42135623730948,97.94870260290035,1.0,97.94870260290035,vehicle.bmw.isetta,False
241,11,RouteScenario_11,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.0000026971101,1710.4336993694303,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
242,12,RouteScenario_12,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,323.00000481307507,3019.157801151276,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
243,13,RouteScenario_13,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,618.0500092096628,5759.180289030074,141.42135488861038,98.88596828892464,1.0,98.88596828892464,vehicle.bmw.isetta,False
244,14,RouteScenario_14,Failed - Agent got blocked,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,564.8500084169209,5362.473634481429,141.42135488861038,98.7220068400174,1.0,98.7220068400174,vehicle.bmw.isetta,False
245,15,RouteScenario_15,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.80000202357772,1352.7908298969269,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
246,16,RouteScenario_16,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,198.8500029630959,1873.0509822368624,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
247,17,RouteScenario_17,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,224.7000033482909,2265.210988044739,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
248,18,RouteScenario_18,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,343.0500051118433,3399.53675198555,141.42135590013473,97.80643138625992,1.0,97.80643138625992,vehicle.bmw.isetta,False
249,19,RouteScenario_19,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,481.0000071674585,4711.489362239839,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
250,20,RouteScenario_20,Failed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,205.3000030592084,2253.0572752952576,141.4213575860087,45.04285899871724,0.6,75.07143166452873,vehicle.bmw.isetta,collisions_vehicle
251,21,RouteScenario_21,Failed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,156.50000233203173,1528.5147442817688,141.42135488861038,39.86599210786285,0.6,66.44332017977139,vehicle.bmw.isetta,collisions_vehicle
252,22,RouteScenario_22,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,386.70000576227903,3482.743107318878,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
253,0,RouteScenario_0,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,431.05000642314553,4058.0005824565887,141.42135084251302,64.57913062947902,1.0,64.57913062947902,vehicle.bmw.isetta,False
254,1,RouteScenario_1,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.40000276267529,1651.1590070724487,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
255,2,RouteScenario_2,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.50000276416543,1612.918461561203,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
256,3,RouteScenario_3,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,224.6000033468008,2117.734956264496,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
257,4,RouteScenario_4,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,1513.1997220516205,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
258,5,RouteScenario_5,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7925.171727895738,141.42135623730948,61.394969258667935,1.0,61.394969258667935,vehicle.bmw.isetta,False
259,6,RouteScenario_6,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,1508.6124334335327,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
260,7,RouteScenario_7,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,220.400003284216,1920.1864156723025,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
261,8,RouteScenario_8,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,220.400003284216,1920.737759590149,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
262,9,RouteScenario_9,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,111.100001655519,1106.209321975708,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
263,10,RouteScenario_10,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,535.5000079795718,5220.383242368698,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
264,11,RouteScenario_11,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,180.20000268518925,1715.5833921432495,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
265,12,RouteScenario_12,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,322.95000481232995,3003.6338765621185,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
266,13,RouteScenario_13,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,364.6500054337083,3611.024997234345,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
267,14,RouteScenario_14,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5653.349538326263,141.42135488861038,95.911758822147,1.0,95.911758822147,vehicle.bmw.isetta,False
268,15,RouteScenario_15,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,182.0500027127564,1793.2475707530975,141.42135623730948,97.45941273123248,1.0,97.45941273123248,vehicle.bmw.isetta,False
269,16,RouteScenario_16,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,246.6000036746264,2246.9774601459508,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
270,17,RouteScenario_17,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,184.8000027537346,1813.6314742565155,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
271,18,RouteScenario_18,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,254.6500037945807,2394.50577902794,141.42135590013473,100.0,1.0,100.0,vehicle.bmw.isetta,False
272,19,RouteScenario_19,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,701.7000104561447,6384.198396682739,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
273,20,RouteScenario_20,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,208.65000310912728,2017.644560098648,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
274,21,RouteScenario_21,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,340.2000050693751,3137.662708759308,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
275,22,RouteScenario_22,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,779.0500116087497,7258.127504825592,141.4213575860087,67.990129252514,1.0,67.990129252514,vehicle.bmw.isetta,False
276,0,RouteScenario_0,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.3000027611852,1627.5530519485474,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
277,1,RouteScenario_1,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.15000208839774,1206.4301290512085,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
278,2,RouteScenario_2,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.15000208839774,1202.0773782730105,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
279,3,RouteScenario_3,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,229.45000341907144,2129.649333000183,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
280,4,RouteScenario_4,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.35000201687217,1123.689843416214,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
281,5,RouteScenario_5,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7933.414510488509,141.42135623730948,63.467413490680286,1.0,63.467413490680286,vehicle.bmw.isetta,False
282,6,RouteScenario_6,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.30000201612708,1136.741358757019,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
283,7,RouteScenario_7,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,226.65000337734816,1963.1127684116364,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
284,8,RouteScenario_8,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.85000336542728,1951.772628068924,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
285,9,RouteScenario_9,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,105.90000157803296,1033.128254652023,141.42136163210623,100.0,1.0,100.0,vehicle.bmw.isetta,False
286,10,RouteScenario_10,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,520.7500077597797,4695.4739179611215,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
287,11,RouteScenario_11,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,180.70000269263983,1688.9014132022858,141.42135353991122,100.0,1.0,100.0,vehicle.bmw.isetta,False
288,12,RouteScenario_12,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,316.4500047154725,2892.475215673447,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
289,13,RouteScenario_13,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,618.0500092096628,5708.9899628162375,141.42135488861038,95.62856396952272,1.0,95.62856396952272,vehicle.bmw.isetta,False
290,14,RouteScenario_14,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,5649.651139974593,141.42135488861038,94.172081477751,1.0,94.172081477751,vehicle.bmw.isetta,False
291,15,RouteScenario_15,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,143.35000213608146,1386.7873511314392,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
292,16,RouteScenario_16,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,239.9000035747885,2109.1256217956548,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
293,17,RouteScenario_17,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.15000201389194,1307.9640293121338,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
294,18,RouteScenario_18,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,343.0500051118433,3171.7282803058624,141.42135590013473,97.80643138625992,1.0,97.80643138625992,vehicle.bmw.isetta,False
295,19,RouteScenario_19,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,478.15000712499017,4271.139944076538,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
296,20,RouteScenario_20,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,299.25000445917254,2832.994369029999,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
297,21,RouteScenario_21,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,342.40000510215765,3143.8504350185394,141.42135488861038,100.0,1.0,100.0,vehicle.bmw.isetta,False
298,22,RouteScenario_22,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,754.5000112429262,6667.876467704773,141.4213575860087,100.0,1.0,100.0,vehicle.bmw.isetta,False
299,0,RouteScenario_0,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,182.25000271573663,1509.894368171692,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
300,1,RouteScenario_1,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,90.70000135153532,728.4056088924408,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
301,2,RouteScenario_2,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,91.70000136643648,736.4694676399231,141.42135657448432,100.0,1.0,100.0,vehicle.bmw.isetta,False
302,3,RouteScenario_3,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,270.400004029274,2298.9079976081853,141.42135084251302,100.0,1.0,100.0,vehicle.bmw.isetta,False
303,4,RouteScenario_4,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,95.70000142604113,715.2067382335663,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
304,5,RouteScenario_5,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,7257.20530462265,141.42135623730948,62.38613823919557,1.0,62.38613823919557,vehicle.bmw.isetta,False
305,6,RouteScenario_6,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,95.70000142604113,725.9126627445221,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
306,7,RouteScenario_7,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,204.8000030517578,1656.9343948364258,141.42135623730948,100.0,1.0,100.0,vehicle.bmw.isetta,False
