,route_id,status,town,basename,cloudiness,fog_density,fog_distance,fog_falloff,precipitation,precipitation_deposits,sun_altitude_angle,sun_azimuth_angle,wetness,wind_intensity,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,ego_vehicle,number_of_drivers,number_of_walkers,percentage_speed_limit,route_length,total_steps,score_composed,score_penalty,score_route
68,RouteScenario_68,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,176.05000262334943,239.92169904708865,vehicle.bmw.isetta,157,91.0,59,123.1801075207984,3518,98.60336352789842,1.0,98.60336352789842
69,RouteScenario_69,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,1,0,0,56.050000835210085,70.439870595932,vehicle.bmw.isetta,95,77.0,56,50.35727855555831,1118,74.01114291400516,1.0,74.01114291400516
70,RouteScenario_70,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,97.00000144541264,131.04899549484253,vehicle.bmw.isetta,149,68.0,79,138.3080047843275,1937,100.0,1.0,100.0
71,RouteScenario_71,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,128.5000019147992,170.12585401535034,vehicle.bmw.isetta,80,102.0,73,226.40089809172488,2567,100.0,1.0,100.0
72,RouteScenario_72,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,103.10000153630972,140.67323923110962,vehicle.bmw.isetta,104,124.0,75,152.83714049296856,2059,100.0,1.0,100.0
73,RouteScenario_73,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,111.90000166743994,146.85688495635986,vehicle.bmw.isetta,93,99.0,53,173.2256221408636,2235,100.0,1.0,100.0
74,RouteScenario_74,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,0,0,0,83.55000124499202,109.8286588191986,vehicle.bmw.isetta,100,100.0,60,135.01133770819789,1668,100.0,1.0,100.0
75,RouteScenario_75,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,30.0,50.0,-80.0,225.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,156.75000233575702,211.5404570102692,vehicle.bmw.isetta,100,134.0,84,188.14687270246912,3132,100.0,1.0,100.0
76,RouteScenario_76,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,214.25000319257376,301.7659385204315,vehicle.bmw.isetta,188,63.0,100,44.18144665181526,4282,100.0,1.0,100.0
77,RouteScenario_77,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,153.25000228360295,206.7494354248047,vehicle.bmw.isetta,122,61.0,103,30.31612559092024,3062,100.0,1.0,100.0
78,RouteScenario_78,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,74.05000110343099,99.21696639060974,vehicle.bmw.isetta,135,67.0,96,82.52403395916362,1478,93.0904381703798,1.0,93.0904381703798
79,RouteScenario_79,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,30.0,50.0,15.0,270.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,46.05000068619847,61.48509860038757,vehicle.bmw.isetta,134,65.0,104,220.05331647310825,918,100.0,1.0,100.0
80,RouteScenario_80,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,49.80000074207783,65.58173179626465,vehicle.bmw.isetta,94,65.0,66,135.56536383854268,993,100.0,1.0,100.0
81,RouteScenario_81,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,0,0,0,118.45000176504254,156.1128568649292,vehicle.bmw.isetta,97,104.0,109,227.06584469435467,2366,100.0,1.0,100.0
82,RouteScenario_82,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,78.05000116303563,99.1580548286438,vehicle.bmw.isetta,98,86.0,80,92.66999869677429,1558,96.73160004747746,1.0,96.73160004747746
83,RouteScenario_83,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,65.75000097975135,90.53089499473572,vehicle.bmw.isetta,117,120.0,68,153.7799770326952,1312,100.0,1.0,100.0
84,RouteScenario_84,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,1,0,0,152.05000226572156,209.50403761863708,vehicle.bmw.isetta,188,66.0,60,136.68384612986242,3038,87.24743019043902,1.0,87.24743019043902
85,RouteScenario_85,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,47.050000701099634,65.30701565742493,vehicle.bmw.isetta,194,64.0,80,56.77745733053168,938,96.28267389972451,1.0,96.28267389972451
86,RouteScenario_86,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,144.05000214651227,191.49485230445865,vehicle.bmw.isetta,97,83.0,73,140.29320998810496,2878,98.275651456717,1.0,98.275651456717
87,RouteScenario_87,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,141.85000211372972,195.86458230018616,vehicle.bmw.isetta,144,81.0,64,130.61080761316128,2834,100.0,1.0,100.0
88,RouteScenario_88,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,168.95000251755118,231.9750325679779,vehicle.bmw.isetta,147,67.0,59,109.97205490190288,3376,100.0,1.0,100.0
89,RouteScenario_89,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,0,0,0,108.65000161901116,146.44754934310913,vehicle.bmw.isetta,101,127.0,103,190.57421685215644,2170,100.0,1.0,100.0
90,RouteScenario_90,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,210.0500031299889,301.61106729507446,vehicle.bmw.isetta,172,115.0,109,212.0514713791468,4198,88.57556855195907,1.0,88.57556855195907
91,RouteScenario_91,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,75.0,315.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,15.050000224262476,19.11648750305176,vehicle.bmw.isetta,98,95.0,71,50.13066670904022,298,100.0,1.0,100.0
92,RouteScenario_92,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,1,0,0,187.0500027872622,251.94845604896545,vehicle.bmw.isetta,141,79.0,75,9.903743135627703,3738,28.89368255361512,1.0,28.89368255361512
93,RouteScenario_93,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,116.1000017300248,166.47749257087708,vehicle.bmw.isetta,157,118.0,76,147.88777250643483,2319,100.0,1.0,100.0
94,RouteScenario_94,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,38.000000566244125,51.72837162017822,vehicle.bmw.isetta,157,121.0,60,132.45084750914103,757,100.0,1.0,100.0
95,RouteScenario_95,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,45.000000670552254,60.240376472473145,vehicle.bmw.isetta,112,98.0,57,175.46213915057518,897,100.0,1.0,100.0
96,RouteScenario_96,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,30.0,50.0,-80.0,225.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,139.70000208169222,182.9127552509308,vehicle.bmw.isetta,83,88.0,72,146.50222051911055,2791,100.0,1.0,100.0
97,RouteScenario_97,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,24.150000359863043,31.61911177635193,vehicle.bmw.isetta,118,67.0,92,97.78918153678758,480,100.0,1.0,100.0
98,RouteScenario_98,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,119.60000178217888,169.06889748573303,vehicle.bmw.isetta,118,139.0,104,84.7644301521923,2389,100.0,1.0,100.0
99,RouteScenario_99,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,87.55000130459666,124.76490092277528,vehicle.bmw.isetta,157,140.0,76,138.25085451995548,1748,100.0,1.0,100.0
100,RouteScenario_100,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,54.30000080913305,73.44850659370422,vehicle.bmw.isetta,113,104.0,82,238.10978756392848,1083,100.0,1.0,100.0
101,RouteScenario_101,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,148.70000221580267,195.36537146568295,vehicle.bmw.isetta,114,57.0,55,223.3329029008772,2971,100.0,1.0,100.0
102,RouteScenario_102,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,114.60000170767309,161.16868996620178,vehicle.bmw.isetta,144,115.0,75,167.56487086493937,2289,100.0,1.0,100.0
103,RouteScenario_103,Failed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,1,0,0,0,0,103.10000153630972,132.27612376213074,vehicle.bmw.isetta,93,68.0,73,194.9718798637444,2059,68.83967765535748,0.7,98.34239665051068
104,RouteScenario_104,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,32.40000048279762,43.628533363342285,vehicle.bmw.isetta,154,104.0,85,115.88590957775584,645,100.0,1.0,100.0
105,RouteScenario_105,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,127.05000189319252,181.1483416557312,vehicle.bmw.isetta,145,132.0,61,43.096043644042815,2538,100.0,1.0,100.0
106,RouteScenario_106,Failed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,1,0,0,0,0,0.050000000745058,0.0974082946777343,vehicle.bmw.isetta,191,,68,58.63827134877027,0,0.0,0.7,0.0
107,RouteScenario_107,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,58.50000087171793,77.70463991165161,vehicle.bmw.isetta,141,77.0,105,77.26589929384768,1167,100.0,1.0,100.0
108,RouteScenario_108,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,71.80000106990337,94.48428058624268,vehicle.bmw.isetta,109,61.0,105,162.78504929646405,1433,100.0,1.0,100.0
109,RouteScenario_109,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,128.1500019095838,168.80081033706665,vehicle.bmw.isetta,91,108.0,54,198.33133495156537,2560,100.0,1.0,100.0
110,RouteScenario_110,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,117.15000174567103,178.9147093296051,vehicle.bmw.isetta,196,151.0,53,114.14997116258075,2340,100.0,1.0,100.0
111,RouteScenario_111,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,1,0,0,102.0500015206635,146.6582396030426,vehicle.bmw.isetta,143,154.0,88,89.85816825817592,2038,94.50832613626716,1.0,94.50832613626716
112,RouteScenario_112,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,82.80000123381615,114.83692908287048,vehicle.bmw.isetta,175,65.0,90,117.1820118020656,1653,100.0,1.0,100.0
113,RouteScenario_113,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,36.700000546872616,46.3532817363739,vehicle.bmw.isetta,89,91.0,75,124.7108900544878,731,100.0,1.0,100.0
114,RouteScenario_114,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,69.00000102818012,88.6963222026825,vehicle.bmw.isetta,105,64.0,81,97.85226981529962,1377,100.0,1.0,100.0
115,RouteScenario_115,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,83.30000124126673,114.36901450157166,vehicle.bmw.isetta,108,107.0,97,152.4820958031289,1663,100.0,1.0,100.0
116,RouteScenario_116,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,164.95000245794654,215.127366065979,vehicle.bmw.isetta,102,60.0,71,273.33199613203595,3296,100.0,1.0,100.0
117,RouteScenario_117,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,156.75000233575702,223.02940034866333,vehicle.bmw.isetta,120,154.0,106,174.53322915148334,3132,100.0,1.0,100.0
118,RouteScenario_118,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,75.7000011280179,103.0725314617157,vehicle.bmw.isetta,116,126.0,100,56.30132988530262,1511,100.0,1.0,100.0
119,RouteScenario_119,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,-80.0,225.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,199.0500029660761,272.9791738986969,vehicle.bmw.isetta,141,97.0,59,187.8028807307963,3978,97.27652706649673,1.0,97.27652706649673
120,RouteScenario_120,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,20.90000031143427,26.108035564422607,vehicle.bmw.isetta,122,61.0,106,67.64448743494455,415,100.0,1.0,100.0
121,RouteScenario_121,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,-80.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,193.45000288262963,262.7131052017212,vehicle.bmw.isetta,115,123.0,69,247.34437197628097,3866,100.0,1.0,100.0
122,RouteScenario_122,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,30.0,50.0,15.0,270.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,57.700000859797,81.69697308540344,vehicle.bmw.isetta,160,132.0,98,185.99463978365304,1151,100.0,1.0,100.0
123,RouteScenario_123,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,45.35000067576766,65.78548121452332,vehicle.bmw.isetta,180,128.0,72,50.992664209856144,904,100.0,1.0,100.0
124,RouteScenario_124,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,410.6000061184168,616.2179434299469,vehicle.bmw.isetta,187,128.0,65,80.77520493729264,8209,100.0,1.0,100.0
125,RouteScenario_125,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,103.350001540035,149.76050877571106,vehicle.bmw.isetta,144,145.0,88,154.22773630668453,2064,100.0,1.0,100.0
126,RouteScenario_126,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,88.05000131204724,112.11633443832396,vehicle.bmw.isetta,83,72.0,81,81.18335428520193,1758,94.97859957131156,1.0,94.97859957131156
127,RouteScenario_127,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,40.60000060498714,52.10441994667053,vehicle.bmw.isetta,94,92.0,64,126.51974353648706,809,100.0,1.0,100.0
128,RouteScenario_128,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,227.05000338330865,322.10602736473083,vehicle.bmw.isetta,177,98.0,92,275.5098342056596,4538,92.3615943658198,1.0,92.3615943658198
129,RouteScenario_129,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,57.00000084936619,80.75738763809204,vehicle.bmw.isetta,178,90.0,88,161.0705508614438,1137,100.0,1.0,100.0
130,RouteScenario_130,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,30.800000458955765,40.32157301902771,vehicle.bmw.isetta,80,99.0,102,92.67208641879182,613,100.0,1.0,100.0
131,RouteScenario_131,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,74.90000111609697,102.4807994365692,vehicle.bmw.isetta,122,92.0,57,155.64995003145023,1495,100.0,1.0,100.0
132,RouteScenario_132,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,75.0,180.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,54.30000080913305,72.52854418754578,vehicle.bmw.isetta,121,62.0,77,168.14150198346732,1083,100.0,1.0,100.0
133,RouteScenario_133,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,152.15000226721168,196.2478289604187,vehicle.bmw.isetta,79,70.0,89,135.6931039120751,3040,100.0,1.0,100.0
134,RouteScenario_134,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,30.0,50.0,-80.0,225.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,74.50000111013651,102.41282081604004,vehicle.bmw.isetta,129,123.0,105,121.9713958242025,1487,100.0,1.0,100.0
135,RouteScenario_135,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,48.20000071823597,63.82861614227295,vehicle.bmw.isetta,98,87.0,99,90.0830794673052,961,100.0,1.0,100.0
136,RouteScenario_136,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,121.40000180900095,171.66894674301147,vehicle.bmw.isetta,152,110.0,75,71.692100036983,2425,100.0,1.0,100.0
137,RouteScenario_137,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,60.0,100.0,15.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,198.05000295117495,276.6146340370178,vehicle.bmw.isetta,141,99.0,62,195.33833164299287,3958,97.72647362481806,1.0,97.72647362481806
138,RouteScenario_138,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,94.6500014103949,139.1458125114441,vehicle.bmw.isetta,198,93.0,87,96.40022461549356,1890,100.0,1.0,100.0
139,RouteScenario_139,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,30.0,50.0,15.0,270.0,0.0,0.4000000059604645,0,0,0,0,0,0,0,0,0,112.55000167712568,159.5142183303833,vehicle.bmw.isetta,118,146.0,82,151.55090419619987,2248,100.0,1.0,100.0
140,RouteScenario_140,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,128.30000191181898,172.34136843681335,vehicle.bmw.isetta,108,102.0,72,141.90401885803934,2563,100.0,1.0,100.0
141,RouteScenario_141,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,-80.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,34.650000516325235,46.17638564109802,vehicle.bmw.isetta,102,121.0,105,159.02180304401404,690,100.0,1.0,100.0
142,RouteScenario_142,Completed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,65.85000098124146,88.0655767917633,vehicle.bmw.isetta,113,73.0,85,69.93839879481226,1314,100.0,1.0,100.0
143,RouteScenario_143,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,159.95000238344073,211.251398563385,vehicle.bmw.isetta,96,70.0,99,222.93380901648845,3196,100.0,1.0,100.0
144,RouteScenario_144,Completed,Town01,100_200_200_vehicle.bmw.isetta,20.0,0.0,0.0,0.0,0.0,50.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,155.30000231415033,220.0766270160675,vehicle.bmw.isetta,197,74.0,75,237.9464389452768,3103,100.0,1.0,100.0
145,RouteScenario_145,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,75.0,315.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,51.00000075995922,73.42492866516113,vehicle.bmw.isetta,200,89.0,57,200.10978739194945,1017,100.0,1.0,100.0
146,RouteScenario_146,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.3499999940395355,0,0,0,0,0,0,1,0,0,144.05000214651227,198.2479510307312,vehicle.bmw.isetta,152,59.0,104,139.8224897592828,2878,98.27873753012484,1.0,98.27873753012484
147,RouteScenario_147,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,75.0,90.0,0.0,1.0,0,0,0,0,0,0,0,0,0,90.2500013448298,116.36826634407043,vehicle.bmw.isetta,86,64.0,76,129.7494968599369,1802,100.0,1.0,100.0
148,RouteScenario_148,Completed,Town01,100_200_200_vehicle.bmw.isetta,80.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,20.800000309944156,29.133324146270752,vehicle.bmw.isetta,172,110.0,109,59.98171397690685,413,100.0,1.0,100.0
149,RouteScenario_149,Completed,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,15.0,50.0,15.0,270.0,0.0,0.3499999940395355,0,0,0,0,0,0,0,0,0,67.45000100508332,92.9496841430664,vehicle.bmw.isetta,173,57.0,69,164.30197183978018,1346,100.0,1.0,100.0
150,RouteScenario_150,Failed - Agent timed out,Town01,100_200_200_vehicle.bmw.isetta,90.0,0.0,0.0,0.0,60.0,100.0,-80.0,225.0,0.0,1.0,0,0,0,0,0,0,1,0,0,75.05000111833215,99.02162003517152,vehicle.bmw.isetta,96,127.0,55,85.66889046054116,1498,66.3493682825989,1.0,66.3493682825989
151,RouteScenario_151,Failed,Town01,100_200_200_vehicle.bmw.isetta,15.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.3499999940395355,0,0,1,0,0,0,0,0,0,38.75000057742,50.08266830444336,vehicle.bmw.isetta,91,76.0,55,62.57769689198829,772,9.574278307041697,0.6,15.95713051173616
