,route_id,status,town,basename,cloudiness,fog_density,fog_distance,fog_falloff,precipitation,precipitation_deposits,sun_altitude_angle,sun_azimuth_angle,wetness,wind_intensity,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,ego_vehicle,number_of_drivers,number_of_walkers,percentage_speed_limit,route_length,total_steps,score_composed,score_penalty,score_route
380,RouteScenario_380,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,485.05000722780824,1752.3947734832764,vehicle.lincoln.mkz2017,110,105,79,141.42135758600867,9698,86.95407468236257,1.0,86.95407468236257
381,RouteScenario_381,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,325.30000484734774,1278.5304889678955,vehicle.lincoln.mkz2017,179,70,50,141.42135488861035,6503,100.0,1.0,100.0
382,RouteScenario_382,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,399.80000595748425,1690.0989327430725,vehicle.lincoln.mkz2017,188,55,59,141.42135488861035,7993,100.0,1.0,100.0
383,RouteScenario_383,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,182.0500027127564,771.5593283176422,vehicle.lincoln.mkz2017,101,101,62,141.4213562373095,3638,98.81318816331643,1.0,98.81318816331643
384,RouteScenario_384,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,203.7500030361116,807.0740475654602,vehicle.lincoln.mkz2017,130,94,98,141.4213562373095,4072,100.0,1.0,100.0
385,RouteScenario_385,Failed - Agent got blocked,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,269.4500040151179,1076.4447371959686,vehicle.lincoln.mkz2017,119,104,105,141.4213562373095,5386,65.795509171881,1.0,65.795509171881
386,RouteScenario_386,Failed - Agent timed out,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,343.05000511184335,1223.772444486618,vehicle.lincoln.mkz2017,103,116,54,141.42135590013473,6858,98.98947638210463,1.0,98.98947638210463
387,RouteScenario_387,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,443.8500066138804,1743.5473170280457,vehicle.lincoln.mkz2017,82,72,109,141.42135758600867,8874,100.0,1.0,100.0
388,RouteScenario_388,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,400.2000059634447,1541.4645240306854,vehicle.lincoln.mkz2017,123,71,74,141.42135758600867,8001,100.0,1.0,100.0
389,RouteScenario_389,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,265.90000396221876,969.2489798069,vehicle.lincoln.mkz2017,93,110,109,141.42135488861035,5315,100.0,1.0,100.0
390,RouteScenario_390,Completed,Town01,data_interfuser_town01_results,5.0,60.0,75.0,1.0,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,618.300009213388,2584.478645324707,vehicle.lincoln.mkz2017,158,86,52,141.42135758600867,12363,100.0,1.0,100.0
391,RouteScenario_391,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,319.3500047586858,1376.139641046524,vehicle.lincoln.mkz2017,174,83,89,141.421350842513,6384,100.0,1.0,100.0
392,RouteScenario_392,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,226.95000338181853,972.819144487381,vehicle.lincoln.mkz2017,169,71,91,141.4213565744843,4536,100.0,1.0,100.0
393,RouteScenario_393,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,227.7000033929944,1030.4439148902893,vehicle.lincoln.mkz2017,197,148,82,141.4213565744843,4551,100.0,1.0,100.0
394,RouteScenario_394,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,234.250003490597,937.7531185150146,vehicle.lincoln.mkz2017,114,136,56,141.421350842513,4682,100.0,1.0,100.0
395,RouteScenario_395,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,746.0829811096191,vehicle.lincoln.mkz2017,97,112,92,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
396,RouteScenario_396,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,620.900009252131,2278.5050573349,vehicle.lincoln.mkz2017,134,79,86,141.4213562373095,12415,49.60306503766863,1.0,49.60306503766863
397,RouteScenario_397,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,187.0500027872622,775.3701272010803,vehicle.lincoln.mkz2017,167,59,83,141.4213562373095,3738,98.257143380315,1.0,98.257143380315
398,RouteScenario_398,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,261.85000390186906,1008.8545553684235,vehicle.lincoln.mkz2017,139,73,97,141.4213562373095,5234,100.0,1.0,100.0
399,RouteScenario_399,Failed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,1,0,0,0,0,0,0,318.75000474974513,1344.0752499103546,vehicle.lincoln.mkz2017,171,64,56,141.4213562373095,6372,44.80529187791265,0.6,74.67548646318775
400,RouteScenario_400,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,255.05000380054116,975.6952216625214,vehicle.lincoln.mkz2017,138,78,64,141.42136163210623,5098,98.65131646283281,1.0,98.65131646283281
401,RouteScenario_401,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,482.2000071853399,1796.5741546154022,vehicle.lincoln.mkz2017,86,63,57,141.4213562373095,9641,87.39539581238492,1.0,87.39539581238492
402,RouteScenario_402,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,234.05000348761678,1006.2706415653229,vehicle.lincoln.mkz2017,159,105,94,141.42135353991122,4678,95.8233845119971,1.0,95.8233845119971
403,RouteScenario_403,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,1,474.40000706911087,1711.514344215393,vehicle.lincoln.mkz2017,130,97,109,141.42135758600867,9485,82.70520931290157,1.0,82.70520931290157
404,RouteScenario_404,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,414.8500061817467,1660.363129377365,vehicle.lincoln.mkz2017,96,126,109,141.42135488861035,8294,100.0,1.0,100.0
405,RouteScenario_405,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,354.3000052794814,1462.2816545963287,vehicle.lincoln.mkz2017,170,72,103,141.42135488861035,7083,100.0,1.0,100.0
406,RouteScenario_406,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,182.0500027127564,799.4736289978027,vehicle.lincoln.mkz2017,144,106,76,141.4213562373095,3638,98.81318816331643,1.0,98.81318816331643
407,RouteScenario_407,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,248.90000370889902,1008.399007320404,vehicle.lincoln.mkz2017,190,125,54,141.4213562373095,4975,100.0,1.0,100.0
408,RouteScenario_408,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,136.5000020340085,566.278879404068,vehicle.lincoln.mkz2017,111,101,83,141.4213562373095,2727,100.0,1.0,100.0
409,RouteScenario_409,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,1,0,0,343.05000511184335,1261.1946413516998,vehicle.lincoln.mkz2017,131,68,53,141.42135590013473,6858,92.12781540620531,1.0,92.12781540620531
410,RouteScenario_410,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,436.75000650808215,1781.4918148517609,vehicle.lincoln.mkz2017,85,135,104,141.42135758600867,8732,100.0,1.0,100.0
411,RouteScenario_411,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,354.5500052832067,1389.0501518249512,vehicle.lincoln.mkz2017,104,75,96,141.42135758600867,7088,100.0,1.0,100.0
412,RouteScenario_412,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,261.40000389516354,965.8198184967041,vehicle.lincoln.mkz2017,128,73,108,141.42135488861035,5225,100.0,1.0,100.0
413,RouteScenario_413,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,0.0,50.0,-90.0,-1.0,60.0,10.0,0,0,0,0,0,0,0,0,0,437.9000065252185,1819.6787626743317,vehicle.lincoln.mkz2017,100,148,98,141.42135758600867,8755,100.0,1.0,100.0
414,RouteScenario_414,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,278.90000415593386,1212.4717364311218,vehicle.lincoln.mkz2017,162,75,58,141.421350842513,5575,100.0,1.0,100.0
415,RouteScenario_415,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,190.00000283122063,826.3383710384369,vehicle.lincoln.mkz2017,131,104,99,141.4213565744843,3797,100.0,1.0,100.0
416,RouteScenario_416,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,227.15000338479877,975.8667237758636,vehicle.lincoln.mkz2017,145,90,79,141.4213565744843,4540,100.0,1.0,100.0
417,RouteScenario_417,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,362.7500054053962,1403.1948735713959,vehicle.lincoln.mkz2017,80,133,76,141.421350842513,7252,100.0,1.0,100.0
418,RouteScenario_418,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,1,0,0,187.0500027872622,753.488972902298,vehicle.lincoln.mkz2017,102,117,92,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
419,RouteScenario_419,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,1,668.1500099562109,2641.656270503998,vehicle.lincoln.mkz2017,102,104,85,141.4213562373095,13360,68.13138232037065,1.0,68.13138232037065
420,RouteScenario_420,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,1,0,0,187.0500027872622,774.4368278980255,vehicle.lincoln.mkz2017,181,118,55,141.4213562373095,3738,98.69614995053875,1.0,98.69614995053875
421,RouteScenario_421,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,303.4000045210123,1203.9471821784973,vehicle.lincoln.mkz2017,115,82,62,141.4213562373095,6065,100.0,1.0,100.0
422,RouteScenario_422,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,1,328.2000048905611,1513.8859696388245,vehicle.lincoln.mkz2017,169,116,96,141.4213562373095,6561,41.527795364636866,1.0,41.527795364636866
423,RouteScenario_423,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,1,0,0,255.05000380054116,978.4465253353119,vehicle.lincoln.mkz2017,142,82,72,141.42136163210623,5098,98.65131646283281,1.0,98.65131646283281
424,RouteScenario_424,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,408.85000609233975,1622.5115795135498,vehicle.lincoln.mkz2017,123,138,53,141.4213562373095,8174,100.0,1.0,100.0
425,RouteScenario_425,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,1,0,0,234.05000348761678,959.804792881012,vehicle.lincoln.mkz2017,128,99,88,141.42135353991122,4678,98.61243892215028,1.0,98.61243892215028
426,RouteScenario_426,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,1,591.9500088207424,2215.365229845047,vehicle.lincoln.mkz2017,171,147,97,141.42135758600867,11836,82.82004358311256,1.0,82.82004358311256
427,RouteScenario_427,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,343.600005120039,1427.1119635105133,vehicle.lincoln.mkz2017,82,140,52,141.42135488861035,6869,100.0,1.0,100.0
428,RouteScenario_428,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,223.3000033274293,945.1989176273346,vehicle.lincoln.mkz2017,98,135,54,141.42135488861035,4463,100.0,1.0,100.0
429,RouteScenario_429,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,1,0,0,182.0500027127564,776.1184051036835,vehicle.lincoln.mkz2017,83,93,78,141.4213562373095,3638,98.81318816331643,1.0,98.81318816331643
430,RouteScenario_430,Failed - Agent got blocked,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,1,243.60000362992287,955.3880443572998,vehicle.lincoln.mkz2017,129,127,103,141.4213562373095,4869,24.618814439875525,1.0,24.618814439875525
431,RouteScenario_431,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,136.2500020302832,554.1506061553955,vehicle.lincoln.mkz2017,96,68,78,141.4213562373095,2722,100.0,1.0,100.0
432,RouteScenario_432,Failed - Agent timed out,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,1,0,0,343.05000511184335,1250.6809833049774,vehicle.lincoln.mkz2017,157,84,84,141.42135590013473,6858,98.98947638210463,1.0,98.98947638210463
433,RouteScenario_433,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,488.85000728443265,2017.5142345428467,vehicle.lincoln.mkz2017,103,92,73,141.42135758600867,9774,100.0,1.0,100.0
434,RouteScenario_434,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,400.6000059694052,1716.73917222023,vehicle.lincoln.mkz2017,190,146,98,141.42135758600867,8009,100.0,1.0,100.0
435,RouteScenario_435,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,270.90000403672457,1011.4110457897186,vehicle.lincoln.mkz2017,133,97,52,141.42135488861035,5415,100.0,1.0,100.0
436,RouteScenario_436,Completed,Town01,data_interfuser_town01_results,60.0,60.0,0.75,0.10000000149011612,30.0,50.0,-90.0,-1.0,60.0,30.0,0,0,0,0,0,0,0,0,0,440.6000065654516,1807.31889295578,vehicle.lincoln.mkz2017,84,110,75,141.42135758600867,8809,100.0,1.0,100.0
437,RouteScenario_437,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,189.10000281780958,848.31822514534,vehicle.lincoln.mkz2017,130,150,84,141.421350842513,3779,100.0,1.0,100.0
438,RouteScenario_438,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,317.55000473186374,1378.9488785266876,vehicle.lincoln.mkz2017,94,122,90,141.4213565744843,6348,100.0,1.0,100.0
439,RouteScenario_439,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,143.95000214502215,613.2543203830719,vehicle.lincoln.mkz2017,114,75,93,141.4213565744843,2876,100.0,1.0,100.0
440,RouteScenario_440,Failed - Agent got blocked,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,1,313.70000467449427,1293.5705099105835,vehicle.lincoln.mkz2017,105,145,102,141.421350842513,6271,39.7336301301943,1.0,39.7336301301943
441,RouteScenario_441,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,187.0500027872622,812.6162343025208,vehicle.lincoln.mkz2017,129,128,108,141.4213562373095,3738,98.257143380315,1.0,98.257143380315
442,RouteScenario_442,Failed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,1,0,0,0,0,0,0,63.10000094026327,230.04682087898254,vehicle.lincoln.mkz2017,112,106,75,141.4213562373095,1259,6.453891290150255,0.6,10.75648548358376
443,RouteScenario_443,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,187.0500027872622,728.9922819137573,vehicle.lincoln.mkz2017,188,94,70,141.4213562373095,3738,94.74509081852494,1.0,94.74509081852494
444,RouteScenario_444,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,303.45000452175736,1232.856021642685,vehicle.lincoln.mkz2017,153,107,54,141.4213562373095,6066,100.0,1.0,100.0
445,RouteScenario_445,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,485.40000723302364,1952.2715692520142,vehicle.lincoln.mkz2017,200,104,67,141.4213562373095,9705,100.0,1.0,100.0
446,RouteScenario_446,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,255.05000380054116,1000.3836886882782,vehicle.lincoln.mkz2017,91,121,61,141.42136163210623,5098,98.33172329804121,1.0,98.33172329804121
447,RouteScenario_447,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,451.90000673383474,1811.390457868576,vehicle.lincoln.mkz2017,129,98,55,141.4213562373095,9035,100.0,1.0,100.0
448,RouteScenario_448,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,234.05000348761678,1028.0635197162628,vehicle.lincoln.mkz2017,102,150,107,141.42135353991122,4678,38.43877968681145,1.0,38.43877968681145
449,RouteScenario_449,Failed - Agent got blocked,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,1,528.2000078707933,1970.8265612125397,vehicle.lincoln.mkz2017,178,78,67,141.42135758600867,10561,84.5425558840469,1.0,84.5425558840469
450,RouteScenario_450,Failed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,1,0,0,0,0,0,0,209.90000312775373,827.4389786720276,vehicle.lincoln.mkz2017,160,65,87,141.42135488861035,4195,31.70764582640782,0.6,52.84607637734637
451,RouteScenario_451,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,487.3500072620809,2090.0604453086853,vehicle.lincoln.mkz2017,199,79,105,141.42135488861035,9744,100.0,1.0,100.0
452,RouteScenario_452,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,182.0500027127564,789.8395969867706,vehicle.lincoln.mkz2017,195,72,97,141.4213562373095,3638,97.91067177343355,1.0,97.91067177343355
453,RouteScenario_453,Failed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,1,0,0,0,0,0,0,68.90000102669,282.59507036209106,vehicle.lincoln.mkz2017,135,147,71,141.4213562373095,1375,14.505834153705818,0.6,24.176390256176365
454,RouteScenario_454,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,190.1500028334558,806.4032108783722,vehicle.lincoln.mkz2017,184,82,101,141.4213562373095,3800,100.0,1.0,100.0
455,RouteScenario_455,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,256.5500038228929,981.6301634311676,vehicle.lincoln.mkz2017,121,80,74,141.42135590013473,5128,100.0,1.0,100.0
456,RouteScenario_456,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,444.350006621331,1846.5065433979034,vehicle.lincoln.mkz2017,115,75,95,141.42135758600867,8884,100.0,1.0,100.0
457,RouteScenario_457,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,414.0500061698258,1703.0427973270416,vehicle.lincoln.mkz2017,185,126,67,141.42135758600867,8278,94.98510972399502,1.0,94.98510972399502
458,RouteScenario_458,Completed,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,0,0,0,306.0500045605004,1158.8164691925049,vehicle.lincoln.mkz2017,124,114,101,141.42135488861035,6118,100.0,1.0,100.0
459,RouteScenario_459,Failed - Agent timed out,Town01,data_interfuser_town01_results,80.0,60.0,0.75,0.10000000149011612,60.0,60.0,-90.0,-1.0,80.0,60.0,0,0,0,0,0,0,1,0,0,779.0500116087496,3270.8068046569824,vehicle.lincoln.mkz2017,197,64,73,141.42135758600867,15578,91.99737988901659,1.0,91.99737988901659
460,RouteScenario_460,Completed,Town01,data_interfuser_town01_results,100.0,100.0,0.75,0.10000000149011612,100.0,90.0,-90.0,-1.0,100.0,100.0,0,0,0,0,0,0,0,0,0,367.35000547394156,1650.577560186386,vehicle.lincoln.mkz2017,195,66,55,141.421350842513,7344,100.0,1.0,100.0
461,RouteScenario_461,Failed - Agent timed out,Town01,data_interfuser_town01_results,100.0,100.0,0.75,0.10000000149011612,100.0,90.0,-90.0,-1.0,100.0,100.0,0,0,0,0,0,0,1,0,0,319.0500047542155,1396.339388370514,vehicle.lincoln.mkz2017,116,59,59,141.4213565744843,6378,98.9891474432118,1.0,98.9891474432118
462,RouteScenario_462,Failed - Agent timed out,Town01,data_interfuser_town01_results,100.0,100.0,0.75,0.10000000149011612,100.0,90.0,-90.0,-1.0,100.0,100.0,0,0,0,0,0,0,1,0,0,319.0500047542155,1450.911131620407,vehicle.lincoln.mkz2017,148,114,57,141.4213565744843,6378,98.9891474432118,1.0,98.9891474432118
463,RouteScenario_463,Completed,Town01,data_interfuser_town01_results,100.0,100.0,0.75,0.10000000149011612,100.0,90.0,-90.0,-1.0,100.0,100.0,0,0,0,0,0,0,0,0,0,188.70000281184912,764.6833443641663,vehicle.lincoln.mkz2017,143,82,109,141.421350842513,3771,100.0,1.0,100.0
